Cause-Effect	Cause	Effect	Bootstrap:Mean	AbsBootstrap:Mean	Test	Lag	Coef	Bootstrap:Std	Bootstrap:Freq
G71-G67	G71	G67	0.02406815499724101	0.02406815499724101	e	2	2	0.031354372272267846	0.51
G57-G73	G57	G73	-0.01738376722713171	0.01738376722713171	e	2	2	0.02567442946519959	0.51
G16-G43	G16	G43	-0.020834253095452532	0.020834253095452532	e	2	2	0.03082685963603693	0.51
G51-G4	G51	G4	-0.018250595302258695	0.018250595302258695	e	2	2	0.02670827703881163	0.51
G57-G76	G57	G76	-0.0243960132278171	0.0243960132278171	e	2	2	0.03377462813398112	0.51
G48-G30	G48	G30	0.018869042665746866	0.018869042665746866	e	2	2	0.028014889897533448	0.51
G65-G53	G65	G53	0.018866923017994888	0.018866923017994888	e	2	2	0.027146468997213406	0.51
G12-G54	G12	G54	0.019798546707775453	0.019798546707775453	e	2	2	0.028866986111728325	0.51
G12-G4	G12	G4	0.0195092838121015	0.0195092838121015	e	2	2	0.028045005845707717	0.51
G62-G21	G62	G21	0.02345010455117454	0.02345010455117454	e	2	2	0.02974670109287873	0.51
G67-G33	G67	G33	0.01439055123584555	0.01439055123584555	e	2	2	0.021680597653069216	0.51
G17-G47	G17	G47	-0.023155467853240873	0.023155467853240873	e	2	2	0.034050156942060955	0.51
G51-G95	G51	G95	0.014401574139833439	0.014401574139833439	e	2	2	0.02110585804334498	0.51
G56-G28	G56	G28	-0.012341280855949918	0.012341280855949918	e	2	2	0.016882080130888186	0.51
G69-G63	G69	G63	0.022145181542128075	0.022145181542128075	e	2	2	0.033044991345646355	0.5
G40-G43	G40	G43	-0.018016711225182776	0.018016711225182776	e	2	2	0.02799177811257325	0.5
G84-G15	G84	G15	0.008503413239108588	0.008503413239108588	e	2	2	0.011521472294898964	0.5
G66-G46	G66	G46	-0.037669709395493356	0.037669709395493356	e	2	2	0.05119406918373942	0.5
G71-G88	G71	G88	0.01570094081144895	0.01570094081144895	e	2	2	0.022589734401256847	0.5
G8-G45	G8	G45	-0.018518639880037307	0.018518639880037307	e	2	2	0.027770893573930717	0.5
G67-G7	G67	G7	-0.02551910041768407	0.02551910041768407	e	2	2	0.03466063691324544	0.5
G52-G74	G52	G74	-0.018679041469443006	0.018679041469443006	e	2	2	0.028810012500653032	0.5
G40-G40	G40	G40	-0.020503353403228064	0.020503353403228064	e	2	2	0.03141025113463939	0.5
G44-G85	G44	G85	0.014105110670563217	0.014105110670563217	e	2	2	0.021193687572542984	0.5
G5-G99	G5	G99	0.02079904289034441	0.02079904289034441	e	2	2	0.03121090510511071	0.5
G65-G46	G65	G46	0.028995703443013946	0.028995703443013946	e	2	2	0.042025975675472275	0.5
G35-G83	G35	G83	0.023300027144359	0.023300027144359	e	2	2	0.03272939982974715	0.5
G41-G27	G41	G27	0.02127866643350359	0.02127866643350359	e	2	2	0.030134228722569018	0.5
G43-G30	G43	G30	0.013989059133190332	0.013989059133190332	e	2	2	0.025916636616906564	0.5
G69-G41	G69	G41	0.015396367603383337	0.015396367603383337	e	2	2	0.02219622867496814	0.5
G4-G40	G4	G40	0.023722839999488165	0.023722839999488165	e	2	2	0.032075268693648476	0.5
G23-G18	G23	G18	0.023407280278200795	0.023407280278200795	e	2	2	0.04029560711605868	0.5
G56-G88	G56	G88	0.009830234184551393	0.009830234184551393	e	2	2	0.013266429059149154	0.5
G21-G3	G21	G3	0.017974624057606182	0.017974624057606182	e	2	2	0.027262419538483032	0.5
G8-G31	G8	G31	0.014040667173972954	0.014040667173972954	e	2	2	0.01773479829366412	0.5
G96-G96	G96	G96	-0.02175872873271677	0.02175872873271677	e	2	2	0.02970014486521086	0.5
G36-G89	G36	G89	-0.014577370871714441	0.014577370871714441	e	2	2	0.02210217017049962	0.5
G47-G57	G47	G57	-0.014240652443188442	0.014240652443188442	e	2	2	0.022975358971716993	0.5
G10-G95	G10	G95	-0.01725544694647148	0.01725544694647148	e	2	2	0.02568485111689316	0.5
G8-G15	G8	G15	-0.0059397376428380715	0.0059397376428380715	e	2	2	0.008822516970425045	0.5
G73-G41	G73	G41	-0.027769059535871613	0.027769059535871613	e	2	2	0.04271642523040669	0.5
G37-G36	G37	G36	0.02143168736363582	0.02143168736363582	e	2	2	0.03215239905824775	0.5
G7-G70	G7	G70	0.01761201278221519	0.01761201278221519	e	2	2	0.024412658673904554	0.5
G7-G69	G7	G69	-0.021136930306655657	0.021136930306655657	e	2	2	0.032887024109268595	0.5
G10-G91	G10	G91	0.02202754270128033	0.02202754270128033	e	2	2	0.03351844698180086	0.5
G44-G5	G44	G5	-0.02192124918038089	0.02192124918038089	e	2	2	0.03037841554523656	0.5
G63-G2	G63	G2	0.007898553485169237	0.007898553485169237	e	2	2	0.012195928915099283	0.5
G44-G24	G44	G24	-0.01638730661215778	0.01638730661215778	e	2	2	0.022408523227518063	0.5
G89-G61	G89	G61	0.010241181950422841	0.010241181950422841	e	2	2	0.015571003479462792	0.5
G3-G27	G3	G27	0.022302158375917328	0.022302158375917328	e	2	2	0.03055310680999407	0.5
G100-G29	G100	G29	-0.016410783177782808	0.016410783177782808	e	2	2	0.027104564175237378	0.5
G72-G98	G72	G98	-0.02819967247074222	0.02819967247074222	e	2	2	0.0385996093910778	0.5
G62-G76	G62	G76	0.021670928299757437	0.021670928299757437	e	2	2	0.03032490154411554	0.5
G62-G17	G62	G17	-0.01892375158486575	0.01892375158486575	e	2	2	0.03034212690549312	0.5
G88-G62	G88	G62	0.01834929112700025	0.01834929112700025	e	2	2	0.025039899405219005	0.5
G88-G50	G88	G50	0.03227450666353022	0.03227450666353022	e	2	2	0.04359989480197687	0.5
G7-G39	G7	G39	-0.015594384657906904	0.015594384657906904	e	2	2	0.021964255545156013	0.5
G98-G77	G98	G77	-0.016358938169761868	0.016358938169761868	e	2	2	0.0251496852011043	0.5
G91-G36	G91	G36	0.02867845609660797	0.02867845609660797	e	2	2	0.04132410456065449	0.5
G46-G36	G46	G36	0.019410728676035327	0.019410728676035327	e	2	2	0.039137818366652144	0.5
G90-G29	G90	G29	-0.014077438878469217	0.014077438878469217	e	2	2	0.021471729445600166	0.5
G75-G67	G75	G67	-0.01731887124097027	0.01731887124097027	e	2	2	0.026267255361059318	0.5
G98-G16	G98	G16	0.01935922158114007	0.01935922158114007	e	2	2	0.029873628249251955	0.5
G43-G82	G43	G82	0.007518986606466419	0.007518986606466419	e	2	2	0.011420189482230747	0.5
G65-G10	G65	G10	0.019082079770764284	0.019082079770764284	e	2	2	0.028852375680241876	0.49
G89-G86	G89	G86	0.010572407046334492	0.010572407046334492	e	2	2	0.015303152413769531	0.49
G34-G29	G34	G29	-0.019791476418651026	0.019791476418651026	e	2	2	0.02830958115969102	0.49
G43-G10	G43	G10	0.023085944197524393	0.023085944197524393	e	2	2	0.03062780228194567	0.49
G43-G90	G43	G90	-0.019928153164382522	0.019928153164382522	e	2	2	0.02850930768294179	0.49
G85-G2	G85	G2	-0.012181557383741767	0.012181557383741767	e	2	2	0.017356377184708244	0.49
G85-G62	G85	G62	0.022345855407576456	0.022345855407576456	e	2	2	0.03473209139455067	0.49
G44-G45	G44	G45	0.014754716051222002	0.014754716051222002	e	2	2	0.020778468121452398	0.49
G43-G42	G43	G42	-0.017675286150557166	0.017675286150557166	e	2	2	0.027287935078838713	0.49
G30-G42	G30	G42	-0.02571960422054602	0.02571960422054602	e	2	2	0.03647747367996248	0.49
G30-G51	G30	G51	-0.01995523406176218	0.01995523406176218	e	2	2	0.029500284242490852	0.49
G62-G97	G62	G97	0.012370179768759695	0.012370179768759695	e	2	2	0.018457398758880972	0.49
G4-G79	G4	G79	0.013433042160273722	0.013433042160273722	e	2	2	0.018233110549702867	0.49
G88-G42	G88	G42	-0.02424351493624035	0.02424351493624035	e	2	2	0.03700533986123316	0.49
G66-G12	G66	G12	-0.01715152824815999	0.01715152824815999	e	2	2	0.02361943770023384	0.49
G72-G29	G72	G29	-0.019167439001809627	0.019167439001809627	e	2	2	0.027794804397655335	0.49
G36-G55	G36	G55	-0.01246220876644106	0.01246220876644106	e	2	2	0.018076466328814877	0.49
G19-G80	G19	G80	0.036877145729409914	0.036877145729409914	e	2	2	0.05290485315750839	0.49
G75-G63	G75	G63	0.018832171102060955	0.018832171102060955	e	2	2	0.02673698182859046	0.49
G37-G99	G37	G99	0.016509105099252692	0.016509105099252692	e	2	2	0.024198734282932274	0.49
G46-G48	G46	G48	0.016122751756502626	0.016122751756502626	e	2	2	0.024922709257923947	0.49
G1-G53	G1	G53	0.018672521088384852	0.018672521088384852	e	2	2	0.02870683771710963	0.49
G99-G34	G99	G34	-0.007751649767964613	0.007751649767964613	e	2	2	0.011470066503577526	0.49
G36-G90	G36	G90	0.0006069237225940513	0.0006069237225940513	e	2	2	0.024258214775238488	0.49
G7-G62	G7	G62	-0.01899970966959789	0.01899970966959789	e	2	2	0.033163377753666956	0.49
G48-G7	G48	G7	0.026286968038103074	0.026286968038103074	e	2	2	0.041035176807817576	0.49
G47-G100	G47	G100	-0.02171093389676538	0.02171093389676538	e	2	2	0.03244785078743973	0.49
G100-G4	G100	G4	0.01854502588308968	0.01854502588308968	e	2	2	0.026800690820986815	0.49
G100-G7	G100	G7	-0.022490216391461027	0.022490216391461027	e	2	2	0.03532637106143172	0.49
G7-G84	G7	G84	-0.015155300396342473	0.015155300396342473	e	2	2	0.022832975291725635	0.49
G47-G18	G47	G18	0.01919466396652585	0.01919466396652585	e	2	2	0.02697613212615662	0.49
G74-G9	G74	G9	0.007847270098329086	0.007847270098329086	e	2	2	0.01075228644742997	0.49
G100-G95	G100	G95	0.014297550690261963	0.014297550690261963	e	2	2	0.021496590931310296	0.49
G74-G49	G74	G49	0.016954095561351423	0.016954095561351423	e	2	2	0.02529426993430435	0.49
G100-G98	G100	G98	0.023211936262555858	0.023211936262555858	e	2	2	0.035362910571984645	0.49
G39-G47	G39	G47	0.018664651483394676	0.018664651483394676	e	2	2	0.02841297433798054	0.49
G36-G43	G36	G43	-0.012611291826625985	0.012611291826625985	e	2	2	0.019612394407812695	0.49
G45-G94	G45	G94	0.01860050209381449	0.01860050209381449	e	2	2	0.02778435915686101	0.49
G95-G36	G95	G36	0.03135687394169084	0.03135687394169084	e	2	2	0.04754980697038686	0.49
G80-G76	G80	G76	0.033538856637376074	0.033538856637376074	e	2	2	0.04604251074833289	0.49
G67-G95	G67	G95	-0.020562200241442823	0.020562200241442823	e	2	2	0.03162316723382853	0.49
G45-G57	G45	G57	-0.020320471826209666	0.020320471826209666	e	2	2	0.02861020623376155	0.49
G51-G94	G51	G94	0.018526520346830635	0.018526520346830635	e	2	2	0.02702668275550316	0.49
G78-G51	G78	G51	0.030667096013833	0.030667096013833	e	2	2	0.045740886626714494	0.49
G21-G1	G21	G1	0.010144544935743299	0.010144544935743299	e	2	2	0.01572275534613653	0.49
G8-G89	G8	G89	-0.02443053071475089	0.02443053071475089	e	2	2	0.03732288982073041	0.49
G70-G56	G70	G56	0.03411693324190585	0.03411693324190585	e	2	2	0.049482991923373555	0.49
G77-G4	G77	G4	0.018705699932301156	0.018705699932301156	e	2	2	0.02997828388347843	0.49
G70-G70	G70	G70	-0.0328275860839752	0.0328275860839752	e	2	2	0.05308583928443616	0.49
G96-G7	G96	G7	-0.028645225391607073	0.028645225391607073	e	2	2	0.04445822689462128	0.49
G25-G88	G25	G88	-0.017308315469730405	0.017308315469730405	e	2	2	0.02597501378414923	0.48
G90-G42	G90	G42	-0.017715872199391976	0.017715872199391976	e	2	2	0.023977237653028893	0.48
G93-G82	G93	G82	0.006858601753828787	0.006858601753828787	e	2	2	0.009899482540063282	0.48
G50-G24	G50	G24	-0.015261050454786151	0.015261050454786151	e	2	2	0.023304036593215848	0.48
G52-G55	G52	G55	0.013934742081122454	0.013934742081122454	e	2	2	0.02253598587800335	0.48
G17-G63	G17	G63	0.023416415852611415	0.023416415852611415	e	2	2	0.03759593472705211	0.48
G24-G89	G24	G89	-0.020645371379479048	0.020645371379479048	e	2	2	0.02845428884585868	0.48
G45-G50	G45	G50	0.013385810042850848	0.013385810042850848	e	2	2	0.0213326994873534	0.48
G17-G44	G17	G44	-0.016689143243679393	0.016689143243679393	e	2	2	0.025276171446200455	0.48
G51-G84	G51	G84	-0.011396300146493697	0.011396300146493697	e	2	2	0.01693235106231372	0.48
G93-G31	G93	G31	-0.01629427859612436	0.01629427859612436	e	2	2	0.023344954809758622	0.48
G24-G4	G24	G4	0.01684491176697655	0.01684491176697655	e	2	2	0.02479232602528624	0.48
G27-G81	G27	G81	0.01881734392675272	0.01881734392675272	e	2	2	0.028762755773951466	0.48
G46-G97	G46	G97	0.006372548876383686	0.006372548876383686	e	2	2	0.01157106140051811	0.48
G70-G17	G70	G17	0.016065994950530384	0.016065994950530384	e	2	2	0.02861437327763211	0.48
G74-G95	G74	G95	-0.011399435912221503	0.011399435912221503	e	2	2	0.01852609152257365	0.48
G79-G80	G79	G80	0.023948804125732616	0.023948804125732616	e	2	2	0.0343707579730036	0.48
G67-G93	G67	G93	0.019993867373686774	0.019993867373686774	e	2	2	0.032675688306295525	0.48
G42-G55	G42	G55	-0.014187321748696018	0.014187321748696018	e	2	2	0.0232894440886614	0.48
G7-G30	G7	G30	-0.015894628274731336	0.015894628274731336	e	2	2	0.02288000904206369	0.48
G4-G67	G4	G67	0.016217374719208724	0.016217374719208724	e	2	2	0.02491535228533963	0.48
G36-G53	G36	G53	0.012880256842805195	0.012880256842805195	e	2	2	0.017499183258286508	0.48
G86-G94	G86	G94	-0.027656117839995446	0.027656117839995446	e	2	2	0.0395300451942676	0.48
G36-G81	G36	G81	0.01298896755649039	0.01298896755649039	e	2	2	0.018210428712102926	0.48
G7-G57	G7	G57	0.01793045425733759	0.01793045425733759	e	2	2	0.027245813785542406	0.48
G72-G60	G72	G60	0.018157068113051535	0.018157068113051535	e	2	2	0.025711960524276576	0.48
G74-G71	G74	G71	0.021242356537143712	0.021242356537143712	e	2	2	0.03481397143824612	0.48
G89-G24	G89	G24	0.011037290750448084	0.011037290750448084	e	2	2	0.01948321595183663	0.48
G73-G51	G73	G51	0.022220198190803734	0.022220198190803734	e	2	2	0.030395237114856397	0.48
G37-G37	G37	G37	0.026177903715846076	0.026177903715846076	e	2	2	0.0430588212035158	0.48
G4-G7	G4	G7	-0.022212209661646058	0.022212209661646058	e	2	2	0.03768775975335549	0.48
G19-G4	G19	G4	0.025836666435359413	0.025836666435359413	e	2	2	0.037198482830910005	0.48
G28-G12	G28	G12	0.016529096630754966	0.016529096630754966	e	2	2	0.023267287087474962	0.47
G47-G28	G47	G28	-0.01675877770625578	0.01675877770625578	e	2	2	0.02640637607987868	0.47
G51-G7	G51	G7	0.018121634612694264	0.018121634612694264	e	2	2	0.030909116345889488	0.47
G77-G56	G77	G56	-0.02611470068440554	0.02611470068440554	e	2	2	0.039139855670026875	0.47
G70-G90	G70	G90	0.025467310635875626	0.025467310635875626	e	2	2	0.0407053516038212	0.47
G7-G7	G7	G7	-0.02054195785864624	0.02054195785864624	e	2	2	0.04013532636233204	0.47
G1-G91	G1	G91	0.020569897041064673	0.020569897041064673	e	2	2	0.03152918011996981	0.47
G96-G48	G96	G48	-0.01797407905217835	0.01797407905217835	e	2	2	0.026616652663689875	0.47
G5-G56	G5	G56	-0.02214173116979821	0.02214173116979821	e	2	2	0.031176278569683014	0.47
G7-G10	G7	G10	0.015217291583075934	0.015217291583075934	e	2	2	0.024638470656300242	0.47
G20-G90	G20	G90	0.030401217204404873	0.030401217204404873	e	2	2	0.04644109613443965	0.47
G96-G83	G96	G83	0.03287356417790012	0.03287356417790012	e	2	2	0.051398119451153704	0.47
G46-G85	G46	G85	-0.013362064765920901	0.013362064765920901	e	2	2	0.019049527407440155	0.47
G39-G63	G39	G63	0.016782084454362863	0.016782084454362863	e	2	2	0.028545484325276513	0.47
G23-G91	G23	G91	0.019756494875637673	0.019756494875637673	e	2	2	0.03074538234634514	0.47
G49-G64	G49	G64	-0.015549605053160893	0.015549605053160893	e	2	2	0.023162206701309175	0.47
G39-G31	G39	G31	-0.016653298337516255	0.016653298337516255	e	2	2	0.023980258059019113	0.47
G68-G68	G68	G68	0.024550229695266802	0.024550229695266802	e	2	2	0.03526296883414438	0.47
G46-G39	G46	G39	0.012107703336100364	0.012107703336100364	e	2	2	0.018648974547754077	0.47
G75-G33	G75	G33	0.009508306984746973	0.009508306984746973	e	2	2	0.014472814008145004	0.47
G24-G16	G24	G16	-0.013093302193861555	0.013093302193861555	e	2	2	0.01918527424988468	0.47
G74-G70	G74	G70	0.009729184640619691	0.009729184640619691	e	2	2	0.016336123067105683	0.47
G36-G85	G36	G85	0.01174721603340067	0.01174721603340067	e	2	2	0.017722718602256535	0.47
G24-G8	G24	G8	0.015083004403847468	0.015083004403847468	e	2	2	0.023157359711094755	0.47
G68-G81	G68	G81	0.018343864854072415	0.018343864854072415	e	2	2	0.027222588048597396	0.47
G27-G83	G27	G83	-0.018242769141760266	0.018242769141760266	e	2	2	0.027884593321834256	0.47
G57-G61	G57	G61	-0.010522335955915422	0.010522335955915422	e	2	2	0.01574347601594968	0.47
G64-G70	G64	G70	0.011945095286011951	0.011945095286011951	e	2	2	0.019083591981655233	0.47
G89-G78	G89	G78	0.005825005499803883	0.005825005499803883	e	2	2	0.009162766543025579	0.47
G89-G48	G89	G48	0.0165513353605993	0.0165513353605993	e	2	2	0.025348580239176372	0.47
G59-G52	G59	G52	-0.027229364619294753	0.027229364619294753	e	2	2	0.039097494811020386	0.47
G17-G91	G17	G91	-0.0191762260228626	0.0191762260228626	e	2	2	0.03284403122999874	0.47
G44-G20	G44	G20	-0.005551366942214743	0.005551366942214743	e	2	2	0.01018536916183499	0.47
G89-G10	G89	G10	0.012591490640340175	0.012591490640340175	e	2	2	0.02244166566441764	0.47
G3-G26	G3	G26	-0.028294722093991982	0.028294722093991982	e	2	2	0.04375894010453543	0.47
G4-G25	G4	G25	0.013253703685198395	0.013253703685198395	e	2	2	0.01883991655387751	0.47
G74-G40	G74	G40	-0.014485982657776262	0.014485982657776262	e	2	2	0.023940193512415903	0.47
G91-G52	G91	G52	0.01573245852405663	0.01573245852405663	e	2	2	0.02553347654451791	0.47
G30-G85	G30	G85	0.014806602723742499	0.014806602723742499	e	2	2	0.020918596617718836	0.47
G57-G66	G57	G66	0.01505907175573361	0.01505907175573361	e	2	2	0.02317294719214263	0.47
G52-G44	G52	G44	0.014409214494669247	0.014409214494669247	e	2	2	0.021972482264672327	0.47
G63-G60	G63	G60	-0.014601224016089	0.014601224016089	e	2	2	0.022206926949670122	0.47
G7-G96	G7	G96	0.017910040008184594	0.017910040008184594	e	2	2	0.02952138004157415	0.47
G68-G61	G68	G61	-0.012610046021962697	0.012610046021962697	e	2	2	0.017701436873500887	0.47
G2-G56	G2	G56	0.02129200188311483	0.02129200188311483	e	2	2	0.03203310436090238	0.47
G26-G37	G26	G37	0.02304358496136109	0.02304358496136109	e	2	2	0.035403382600043956	0.47
G54-G35	G54	G35	0.029259558976129786	0.029259558976129786	e	2	2	0.042951013650169845	0.47
G66-G30	G66	G30	0.01836095771378922	0.01836095771378922	e	2	2	0.027830007285092304	0.47
G84-G53	G84	G53	0.028928415619803083	0.028928415619803083	e	2	2	0.04451398925253993	0.46
G93-G59	G93	G59	-0.010996171494652934	0.010996171494652934	e	2	2	0.016158374107399544	0.46
G70-G61	G70	G61	-0.018793784495213413	0.018793784495213413	e	2	2	0.02956653047442408	0.46
G99-G88	G99	G88	0.01270892071303126	0.01270892071303126	e	2	2	0.018798719037336927	0.46
G59-G36	G59	G36	0.03993518822252752	0.03993518822252752	e	2	2	0.0575681864944723	0.46
G90-G88	G90	G88	-0.01291380927883181	0.01291380927883181	e	2	2	0.021587655046168087	0.46
G37-G76	G37	G76	0.018223527146079603	0.018223527146079603	e	2	2	0.03053626467138887	0.46
G73-G92	G73	G92	-0.012507414445164648	0.012507414445164648	e	2	2	0.019669392463074992	0.46
G42-G36	G42	G36	0.02116455991967033	0.02116455991967033	e	2	2	0.04405553944870258	0.46
G47-G3	G47	G3	0.0208028422848769	0.0208028422848769	e	2	2	0.032392905006616714	0.46
G74-G52	G74	G52	0.016135819716834556	0.016135819716834556	e	2	2	0.02570764211678007	0.46
G89-G90	G89	G90	0.013498806021494936	0.013498806021494936	e	2	2	0.021197220617222616	0.46
G89-G21	G89	G21	0.006972175708498478	0.006972175708498478	e	2	2	0.011607955988718999	0.46
G71-G25	G71	G25	-0.01678505492092103	0.01678505492092103	e	2	2	0.026045440357148432	0.46
G72-G56	G72	G56	0.02247102756810827	0.02247102756810827	e	2	2	0.035029784803723034	0.46
G51-G56	G51	G56	-0.017849945598340213	0.017849945598340213	e	2	2	0.03079776472179525	0.46
G37-G90	G37	G90	-0.01316960508734164	0.01316960508734164	e	2	2	0.020284500048607757	0.46
G76-G73	G76	G73	0.011332564380334576	0.011332564380334576	e	2	2	0.017324464978845225	0.46
G91-G49	G91	G49	-0.014319801995937423	0.014319801995937423	e	2	2	0.022971614840772	0.46
G93-G43	G93	G43	0.018052264352683277	0.018052264352683277	e	2	2	0.030644416843047355	0.46
G98-G83	G98	G83	0.018269971962692453	0.018269971962692453	e	2	2	0.029397865586965912	0.46
G54-G81	G54	G81	0.019509534510234055	0.019509534510234055	e	2	2	0.02904343412993189	0.46
G98-G60	G98	G60	0.011189973319724485	0.011189973319724485	e	2	2	0.01668464261888749	0.46
G98-G42	G98	G42	-0.016781710075593596	0.016781710075593596	e	2	2	0.02643675828934415	0.46
G36-G56	G36	G56	0.01592892644042676	0.01592892644042676	e	2	2	0.0297599558403326	0.46
G84-G30	G84	G30	0.01999620947634633	0.01999620947634633	e	2	2	0.030749573891427597	0.46
G56-G25	G56	G25	-0.008368607720524834	0.008368607720524834	e	2	2	0.013590479317183593	0.46
G31-G83	G31	G83	0.029944408178639827	0.029944408178639827	e	2	2	0.048052391546892254	0.46
G52-G29	G52	G29	-0.017429665260036645	0.017429665260036645	e	2	2	0.02679502353215198	0.46
G100-G100	G100	G100	0.017587216591603505	0.017587216591603505	e	2	2	0.02839606061042826	0.46
G4-G69	G4	G69	-0.01186043632780781	0.01186043632780781	e	2	2	0.019509390686645776	0.46
G21-G14	G21	G14	0.004747636503346367	0.004747636503346367	e	2	2	0.008350185160237538	0.46
G4-G27	G4	G27	-0.018666225292308592	0.018666225292308592	e	2	2	0.02771282939408463	0.46
G1-G54	G1	G54	0.011122109636667083	0.011122109636667083	e	2	2	0.018669574680733377	0.46
G3-G91	G3	G91	0.024185441580871506	0.024185441580871506	e	2	2	0.03865546424424633	0.46
G21-G21	G21	G21	-0.010352348424680346	0.010352348424680346	e	2	2	0.04708945465007141	0.45
G26-G61	G26	G61	-0.009054683516546376	0.009054683516546376	e	2	2	0.014256393135328994	0.45
G42-G51	G42	G51	-0.017311319413948104	0.017311319413948104	e	2	2	0.03077643557445997	0.45
G70-G89	G70	G89	-0.030216301608962947	0.030216301608962947	e	2	2	0.04862013229928528	0.45
G78-G80	G78	G80	-0.028866484093214646	0.028866484093214646	e	2	2	0.04272100474092581	0.45
G36-G10	G36	G10	0.011395657776093152	0.011395657776093152	e	2	2	0.023706073056055346	0.45
G24-G87	G24	G87	-0.006358964014845363	0.006358964014845363	e	2	2	0.009781974958522555	0.45
G44-G7	G44	G7	-0.02333188930720717	0.02333188930720717	e	2	2	0.03375380525645493	0.45
G89-G7	G89	G7	-0.019736451139263474	0.019736451139263474	e	2	2	0.030887984597194093	0.45
G76-G4	G76	G4	-0.014734638337080578	0.014734638337080578	e	2	2	0.02299360519416855	0.45
G55-G28	G55	G28	-0.018249857184285682	0.018249857184285682	e	2	2	0.027934151645963058	0.45
G46-G67	G46	G67	-0.013213377573593355	0.013213377573593355	e	2	2	0.020747280241583066	0.45
G21-G17	G21	G17	0.015227561711170557	0.015227561711170557	e	2	2	0.023753207250450402	0.45
G71-G36	G71	G36	-0.02289276476062217	0.02289276476062217	e	2	2	0.03712663699584194	0.45
G97-G99	G97	G99	0.022076756768609766	0.022076756768609766	e	2	2	0.03206194215525556	0.45
G79-G18	G79	G18	-0.014819778549989046	0.014819778549989046	e	2	2	0.025692514341104502	0.45
G1-G15	G1	G15	0.005335892507169726	0.005335892507169726	e	2	2	0.008591972038167113	0.45
G7-G17	G7	G17	0.016114082738320653	0.016114082738320653	e	2	2	0.023730876479696742	0.45
G54-G95	G54	G95	-0.01706880575645834	0.01706880575645834	e	2	2	0.029983754932144703	0.45
G67-G85	G67	G85	-0.018719226580375125	0.018719226580375125	e	2	2	0.029179735967186305	0.45
G93-G79	G93	G79	-0.014450396361458276	0.014450396361458276	e	2	2	0.0206315995783061	0.45
G76-G48	G76	G48	-0.012219361172001965	0.012219361172001965	e	2	2	0.019280502885741308	0.45
G30-G44	G30	G44	0.012403098470332465	0.012403098470332465	e	2	2	0.020947524480903954	0.45
G76-G70	G76	G70	0.005707237371902964	0.005707237371902964	e	2	2	0.009830937380737655	0.45
G65-G3	G65	G3	-0.01849009312303495	0.01849009312303495	e	2	2	0.027399119808232036	0.45
G94-G73	G94	G73	-0.014616342868636691	0.014616342868636691	e	2	2	0.024346727456044968	0.45
G12-G90	G12	G90	0.01895548777181798	0.01895548777181798	e	2	2	0.030633758871835	0.45
G40-G94	G40	G94	-0.01938506127428849	0.01938506127428849	e	2	2	0.03227447022523063	0.45
G76-G55	G76	G55	0.01302623740010717	0.01302623740010717	e	2	2	0.02105607493458486	0.45
G98-G72	G98	G72	-0.020288573188202777	0.020288573188202777	e	2	2	0.031030730665049487	0.45
G56-G22	G56	G22	0.007513650228301631	0.007513650228301631	e	2	2	0.011851082761431172	0.45
G100-G76	G100	G76	0.020506793661701054	0.020506793661701054	e	2	2	0.033288607945171855	0.45
G98-G57	G98	G57	-0.010809118396062549	0.010809118396062549	e	2	2	0.018595554716084612	0.45
G47-G97	G47	G97	0.010895063013816746	0.010895063013816746	e	2	2	0.017308848106513834	0.45
G98-G52	G98	G52	0.017087016849483255	0.017087016849483255	e	2	2	0.02682679842454555	0.45
G77-G22	G77	G22	0.0071498261336701155	0.0071498261336701155	e	2	2	0.01277102765240396	0.44
G35-G5	G35	G5	0.017203776502435812	0.017203776502435812	e	2	2	0.028354040397283176	0.44
G87-G38	G87	G38	0.01031662577785563	0.01031662577785563	e	2	2	0.017322499149821688	0.44
G71-G79	G71	G79	0.008007995921410563	0.008007995921410563	e	2	2	0.01280536366440778	0.44
G71-G78	G71	G78	-0.007824021808444664	0.007824021808444664	e	2	2	0.013394768586809467	0.44
G91-G17	G91	G17	-0.01536458660124179	0.01536458660124179	e	2	2	0.026245258863858832	0.44
G56-G87	G56	G87	0.007701956302927286	0.007701956302927286	e	2	2	0.011890045808571592	0.44
G61-G36	G61	G36	-0.02906894148679116	0.02906894148679116	e	2	2	0.047892896616471295	0.44
G21-G27	G21	G27	-0.00984384930395492	0.00984384930395492	e	2	2	0.01569771710880532	0.44
G34-G44	G34	G44	-0.018695723597707343	0.018695723597707343	e	2	2	0.028737775223395184	0.44
G3-G36	G3	G36	-0.0281213277720999	0.0281213277720999	e	2	2	0.04760166354784371	0.44
G43-G74	G43	G74	0.01271447394089721	0.01271447394089721	e	2	2	0.02024155381740578	0.44
G89-G3	G89	G3	-0.007128501376820071	0.007128501376820071	e	2	2	0.014841001466021624	0.44
G24-G52	G24	G52	-0.016527774923999785	0.016527774923999785	e	2	2	0.02962652821629286	0.44
G58-G7	G58	G7	-0.0233986404055061	0.0233986404055061	e	2	2	0.03855550098309334	0.44
G1-G51	G1	G51	0.01607730080089306	0.01607730080089306	e	2	2	0.026433553769499782	0.44
G17-G53	G17	G53	-0.010950049878384448	0.010950049878384448	e	2	2	0.018436605754145623	0.44
