Cause-Effect	Cause	Effect	Test	Lag	Bootstrap:Mean1	AbsBootstrap:Mean1	Coef1	Bootstrap:Std1	Bootstrap:Freq1	Bootstrap:Mean2	AbsBootstrap:Mean2	Coef2	Bootstrap:Std2	Bootstrap:Freq2	Bootstrap:Mean	AbsBootstrap:Mean	Coef	Bootstrap:Std	Bootstrap:Freq
G4-G25	G4	G25	e	2	-0.0008515276920770544	0.0008515276920770544	1.0	0.005090124838378298	0.08	0.013253703685198395	0.013253703685198395	2.0	0.01883991655387751	0.47	0.013253703685198395	0.013253703685198395	2.0	0.01883991655387751	0.47
G54-G35	G54	G35	e	2	7.40331722928642e-05	7.40331722928642e-05	1.0	0.0007403317229286416	0.01	0.029259558976129786	0.029259558976129786	2.0	0.042951013650169845	0.47	0.029259558976129786	0.029259558976129786	2.0	0.042951013650169845	0.47
G22-G29	G22	G29	e	2	0.018230720465328292	0.018230720465328292	1.0	0.03058353999865868	0.47	0.0005600285973632049	0.0005600285973632049	2.0	0.003940493589781844	0.02	0.018230720465328292	0.018230720465328292	1.0	0.03058353999865868	0.47
G52-G44	G52	G44	e	2	-0.00041546892043905744	0.00041546892043905744	1.0	0.005771581395462031	0.05	0.014409214494669247	0.014409214494669247	2.0	0.021972482264672327	0.47	0.014409214494669247	0.014409214494669247	2.0	0.021972482264672327	0.47
G44-G20	G44	G20	e	2	-9.078102708159577e-05	9.078102708159577e-05	1.0	0.0005910351069699633	0.03	-0.005551366942214743	0.005551366942214743	2.0	0.01018536916183499	0.47	-0.005551366942214743	0.005551366942214743	2.0	0.01018536916183499	0.47
G20-G90	G20	G90	e	2						0.030401217204404873	0.030401217204404873	2.0	0.04644109613443965	0.47	0.030401217204404873	0.030401217204404873	2.0	0.04644109613443965	0.47
G51-G92	G51	G92	e	2	-0.013330564759357663	0.013330564759357663	1.0	0.020976509396717136	0.47	-0.0016305237649540043	0.0016305237649540043	2.0	0.006490020683533017	0.11	-0.013330564759357663	0.013330564759357663	1.0	0.020976509396717136	0.47
G91-G52	G91	G52	e	2	0.023432472186438024	0.023432472186438024	1.0	0.03677916180489905	0.47	0.01573245852405663	0.01573245852405663	2.0	0.02553347654451791	0.47	0.023432472186438024	0.023432472186438024	1.0	0.03677916180489905	0.47
G36-G85	G36	G85	e	2	0.0014376179850497572	0.0014376179850497572	1.0	0.010898690624009234	0.25	0.01174721603340067	0.01174721603340067	2.0	0.017722718602256535	0.47	0.01174721603340067	0.01174721603340067	2.0	0.017722718602256535	0.47
G70-G90	G70	G90	e	2	0.010240698664280175	0.010240698664280175	1.0	0.026276291839910773	0.28	0.025467310635875626	0.025467310635875626	2.0	0.0407053516038212	0.47	0.025467310635875626	0.025467310635875626	2.0	0.0407053516038212	0.47
G1-G91	G1	G91	e	2	0.0024180837499483726	0.0024180837499483726	1.0	0.010036840561178465	0.08	0.020569897041064673	0.020569897041064673	2.0	0.03152918011996981	0.47	0.020569897041064673	0.020569897041064673	2.0	0.03152918011996981	0.47
G39-G63	G39	G63	e	2	-0.010984865148462739	0.010984865148462739	1.0	0.02507461755401768	0.31	0.016782084454362863	0.016782084454362863	2.0	0.028545484325276513	0.47	0.016782084454362863	0.016782084454362863	2.0	0.028545484325276513	0.47
G21-G88	G21	G88	e	2	-0.011871924229345862	0.011871924229345862	1.0	0.017655413470761546	0.47	-0.008555498807665355	0.008555498807665355	2.0	0.01476041540014169	0.39	-0.011871924229345862	0.011871924229345862	1.0	0.017655413470761546	0.47
G42-G92	G42	G92	e	2	-0.016272514535807314	0.016272514535807314	1.0	0.025207488689585715	0.47	-0.003520970524429002	0.003520970524429002	2.0	0.009554835711870104	0.18	-0.016272514535807314	0.016272514535807314	1.0	0.025207488689585715	0.47
G43-G68	G43	G68	e	2	-0.019460567578210575	0.019460567578210575	1.0	0.028582567057724672	0.47	0.015195244343222518	0.015195244343222518	2.0	0.029278845330807792	0.41	-0.019460567578210575	0.019460567578210575	1.0	0.028582567057724672	0.47
G62-G21	G62	G21	e	2	-0.025369465402509745	0.025369465402509745	1.0	0.040150509151778424	0.47	0.02345010455117454	0.02345010455117454	2.0	0.02974670109287873	0.51	-0.025369465402509745	0.025369465402509745	1.0	0.040150509151778424	0.47
G75-G33	G75	G33	e	2	0.001949715610727983	0.001949715610727983	1.0	0.004899115434161427	0.24	0.009508306984746973	0.009508306984746973	2.0	0.014472814008145004	0.47	0.009508306984746973	0.009508306984746973	2.0	0.014472814008145004	0.47
G64-G70	G64	G70	e	2	0.00473057183037376	0.00473057183037376	1.0	0.012104868787763757	0.2	0.011945095286011951	0.011945095286011951	2.0	0.019083591981655233	0.47	0.011945095286011951	0.011945095286011951	2.0	0.019083591981655233	0.47
G74-G40	G74	G40	e	2	-0.00028064926108967045	0.00028064926108967045	1.0	0.004375620050653603	0.04	-0.014485982657776262	0.014485982657776262	2.0	0.023940193512415903	0.47	-0.014485982657776262	0.014485982657776262	2.0	0.023940193512415903	0.47
G46-G85	G46	G85	e	2	-0.004838738475491726	0.004838738475491726	1.0	0.012499507082682859	0.24	-0.013362064765920901	0.013362064765920901	2.0	0.019049527407440155	0.47	-0.013362064765920901	0.013362064765920901	2.0	0.019049527407440155	0.47
G23-G91	G23	G91	e	2	0.0010039438541580366	0.0010039438541580366	1.0	0.008399922035260231	0.09	0.019756494875637673	0.019756494875637673	2.0	0.03074538234634514	0.47	0.019756494875637673	0.019756494875637673	2.0	0.03074538234634514	0.47
G68-G68	G68	G68	e	2	0.00043569216031263345	0.00043569216031263345	1.0	0.005491912191256136	0.06	0.024550229695266802	0.024550229695266802	2.0	0.03526296883414438	0.47	0.024550229695266802	0.024550229695266802	2.0	0.03526296883414438	0.47
G21-G53	G21	G53	e	2	0.0194471142011705	0.0194471142011705	1.0	0.028127805302041755	0.47	0.0019371982472498668	0.0019371982472498668	2.0	0.006497732611677293	0.12	0.0194471142011705	0.0194471142011705	1.0	0.028127805302041755	0.47
G67-G26	G67	G26	e	2	-0.0134795496419309	0.0134795496419309	1.0	0.023415906099580393	0.47	-0.0022546496906953976	0.0022546496906953976	2.0	0.009840024771887	0.08	-0.0134795496419309	0.0134795496419309	1.0	0.023415906099580393	0.47
G96-G90	G96	G90	e	2	0.02245826475099234	0.02245826475099234	1.0	0.03804211264715945	0.47	-0.0025245108563098882	0.0025245108563098882	2.0	0.009899869516246487	0.19	0.02245826475099234	0.02245826475099234	1.0	0.03804211264715945	0.47
G49-G64	G49	G64	e	2	-0.0168776246024256	0.0168776246024256	1.0	0.025821203065034493	0.46	-0.015549605053160893	0.015549605053160893	2.0	0.023162206701309175	0.47	-0.0168776246024256	0.0168776246024256	1.0	0.025821203065034493	0.46
G76-G73	G76	G73	e	2	0.009367123130570648	0.009367123130570648	1.0	0.01495701369512811	0.41	0.011332564380334576	0.011332564380334576	2.0	0.017324464978845225	0.46	0.011332564380334576	0.011332564380334576	2.0	0.017324464978845225	0.46
G61-G83	G61	G83	e	2	0.019610313341934953	0.019610313341934953	1.0	0.031012685074238405	0.46	0.00498563643591989	0.00498563643591989	2.0	0.022723082959502372	0.09	0.019610313341934953	0.019610313341934953	1.0	0.031012685074238405	0.46
G23-G2	G23	G2	e	2	0.015522464170888182	0.015522464170888182	1.0	0.023745125508614764	0.46	0.005807428286706134	0.005807428286706134	2.0	0.015425108096016703	0.29	0.015522464170888182	0.015522464170888182	1.0	0.023745125508614764	0.46
G69-G17	G69	G17	e	2	-0.02032100090131507	0.02032100090131507	1.0	0.028848255003334752	0.46	0.000718558259198604	0.000718558259198604	2.0	0.004660490745629041	0.03	-0.02032100090131507	0.02032100090131507	1.0	0.028848255003334752	0.46
G21-G14	G21	G14	e	2	7.536368806664736e-05	7.536368806664736e-05	1.0	0.0006548615372739287	0.03	0.004747636503346367	0.004747636503346367	2.0	0.008350185160237538	0.46	0.004747636503346367	0.004747636503346367	2.0	0.008350185160237538	0.46
G71-G97	G71	G97	e	2	-0.011244356066334185	0.011244356066334185	1.0	0.017553640036075038	0.46	-0.0030492247615518183	0.0030492247615518183	2.0	0.008307727653680307	0.17	-0.011244356066334185	0.011244356066334185	1.0	0.017553640036075038	0.46
G72-G92	G72	G92	e	2	-0.012716643593726904	0.012716643593726904	1.0	0.01890833957048647	0.46	0.000266843336412529	0.000266843336412529	2.0	0.003001746217688331	0.05	-0.012716643593726904	0.012716643593726904	1.0	0.01890833957048647	0.46
G16-G60	G16	G60	e	2	0.013490228793665564	0.013490228793665564	1.0	0.020193745053948015	0.46	0.003214991820202672	0.003214991820202672	2.0	0.010495348609156735	0.13	0.013490228793665564	0.013490228793665564	1.0	0.020193745053948015	0.46
G56-G25	G56	G25	e	2	-0.0020194702421444132	0.0020194702421444132	1.0	0.005611644780587492	0.21	-0.008368607720524834	0.008368607720524834	2.0	0.013590479317183593	0.46	-0.008368607720524834	0.008368607720524834	2.0	0.013590479317183593	0.46
G88-G66	G88	G66	e	2	-0.012858583835681496	0.012858583835681496	1.0	0.021132538149250896	0.46	-0.0015870376686217158	0.0015870376686217158	2.0	0.007696229628133628	0.06	-0.012858583835681496	0.012858583835681496	1.0	0.021132538149250896	0.46
G90-G21	G90	G21	e	2	0.011072622020998043	0.011072622020998043	1.0	0.016770423729850433	0.46	0.0013633609010696233	0.0013633609010696233	2.0	0.007222510513866214	0.1	0.011072622020998043	0.011072622020998043	1.0	0.016770423729850433	0.46
G62-G28	G62	G28	e	2	-0.015749753897876206	0.015749753897876206	1.0	0.023651316664097515	0.46	-0.00576846465185433	0.00576846465185433	2.0	0.01197779664295357	0.25	-0.015749753897876206	0.015749753897876206	1.0	0.023651316664097515	0.46
G70-G61	G70	G61	e	2	-0.00033911599342565534	0.00033911599342565534	1.0	0.002293064725814604	0.03	-0.018793784495213413	0.018793784495213413	2.0	0.02956653047442408	0.46	-0.018793784495213413	0.018793784495213413	2.0	0.02956653047442408	0.46
G46-G25	G46	G25	e	2	-0.009822978035676323	0.009822978035676323	1.0	0.01668583995916986	0.46	0.0035305245958809615	0.0035305245958809615	2.0	0.008197305300653025	0.2	-0.009822978035676323	0.009822978035676323	1.0	0.01668583995916986	0.46
G25-G45	G25	G45	e	2	-0.02056679821657668	0.02056679821657668	1.0	0.035123212109504635	0.46	7.232501627766137e-05	7.232501627766137e-05	2.0	0.0005107628126985315	0.02	-0.02056679821657668	0.02056679821657668	1.0	0.035123212109504635	0.46
G51-G100	G51	G100	e	2	0.02006107984920373	0.02006107984920373	1.0	0.029680330178984783	0.46	0.00047699297193265207	0.00047699297193265207	2.0	0.017290861031745104	0.24	0.02006107984920373	0.02006107984920373	1.0	0.029680330178984783	0.46
G24-G86	G24	G86	e	2	0.008986187487441481	0.008986187487441481	1.0	0.014289534482246923	0.46	0.007075193274267873	0.007075193274267873	2.0	0.014510767797058495	0.32	0.008986187487441481	0.008986187487441481	1.0	0.014289534482246923	0.46
G63-G46	G63	G46	e	2	0.024867427460016352	0.024867427460016352	1.0	0.03743048542511586	0.46	0.017773912634262888	0.017773912634262888	2.0	0.03344339464862593	0.39	0.024867427460016352	0.024867427460016352	1.0	0.03743048542511586	0.46
G65-G5	G65	G5	e	2	0.019608002816973034	0.019608002816973034	1.0	0.031089633984201104	0.46	-0.002133070878911399	0.002133070878911399	2.0	0.008300143960149052	0.09	0.019608002816973034	0.019608002816973034	1.0	0.031089633984201104	0.46
G16-G18	G16	G18	e	2	0.01679293379170673	0.01679293379170673	1.0	0.027406579392070515	0.46	0.016611918992935137	0.016611918992935137	2.0	0.028734051190608463	0.43	0.01679293379170673	0.01679293379170673	1.0	0.027406579392070515	0.46
G91-G47	G91	G47	e	2	0.018786609578518777	0.018786609578518777	1.0	0.027172528870305798	0.46	0.006683511165320889	0.006683511165320889	2.0	0.018537361397258947	0.24	0.018786609578518777	0.018786609578518777	1.0	0.027172528870305798	0.46
G2-G30	G2	G30	e	2	-0.026791756465223287	0.026791756465223287	1.0	0.03741033089275331	0.46	-0.00026463244398051424	0.00026463244398051424	2.0	0.0016944969396620246	0.03	-0.026791756465223287	0.026791756465223287	1.0	0.03741033089275331	0.46
G42-G72	G42	G72	e	2	-0.015475262615664708	0.015475262615664708	1.0	0.02342676754149766	0.46	0.004584233728186928	0.004584233728186928	2.0	0.016608001160953435	0.14	-0.015475262615664708	0.015475262615664708	1.0	0.02342676754149766	0.46
G4-G27	G4	G27	e	2	0.0008443221570328107	0.0008443221570328107	1.0	0.007374670992450329	0.05	-0.018666225292308592	0.018666225292308592	2.0	0.02771282939408463	0.46	-0.018666225292308592	0.018666225292308592	2.0	0.02771282939408463	0.46
G85-G75	G85	G75	e	2	-0.013430687673591492	0.013430687673591492	1.0	0.02129450647075145	0.46	1.1963323769882726e-05	1.1963323769882726e-05	2.0	0.0014071657282128994	0.03	-0.013430687673591492	0.013430687673591492	1.0	0.02129450647075145	0.46
G55-G74	G55	G74	e	2	-0.018303337120570973	0.018303337120570973	1.0	0.029594428725017292	0.46	-0.0010335747211103331	0.0010335747211103331	2.0	0.009325847338168122	0.07	-0.018303337120570973	0.018303337120570973	1.0	0.029594428725017292	0.46
G24-G62	G24	G62	e	2	0.013054909823677364	0.013054909823677364	1.0	0.02219203035336495	0.46	0.005040764807796285	0.005040764807796285	2.0	0.016876318759889614	0.23	0.013054909823677364	0.013054909823677364	1.0	0.02219203035336495	0.46
G37-G28	G37	G28	e	2	-0.010976446537904316	0.010976446537904316	1.0	0.015563531403892512	0.46	-0.004294789476656358	0.004294789476656358	2.0	0.00980278030484059	0.23	-0.010976446537904316	0.010976446537904316	1.0	0.015563531403892512	0.46
G55-G34	G55	G34	e	2	-0.01145925047263235	0.01145925047263235	1.0	0.017091419448745537	0.46	-3.305458607898907e-05	3.305458607898907e-05	2.0	0.00036068050905980326	0.02	-0.01145925047263235	0.01145925047263235	1.0	0.017091419448745537	0.46
G5-G31	G5	G31	e	2	0.01456756817143269	0.01456756817143269	1.0	0.02264627824283087	0.46	0.004811189960106329	0.004811189960106329	2.0	0.014821973060567907	0.17	0.01456756817143269	0.01456756817143269	1.0	0.02264627824283087	0.46
G26-G65	G26	G65	e	2	-0.014670755552884237	0.014670755552884237	1.0	0.02520533678464975	0.46	-0.013389517094594872	0.013389517094594872	2.0	0.026258724797149642	0.4	-0.014670755552884237	0.014670755552884237	1.0	0.02520533678464975	0.46
G44-G46	G44	G46	e	2	-0.027900491791836284	0.027900491791836284	1.0	0.046807139021000185	0.46	0.008052294356911108	0.008052294356911108	2.0	0.02669581531778804	0.23	-0.027900491791836284	0.027900491791836284	1.0	0.046807139021000185	0.46
G59-G36	G59	G36	e	2	0.029884107558128502	0.029884107558128502	1.0	0.057181738525492846	0.38	0.03993518822252752	0.03993518822252752	2.0	0.0575681864944723	0.46	0.03993518822252752	0.03993518822252752	2.0	0.0575681864944723	0.46
G8-G71	G8	G71	e	2	0.025706244841609337	0.025706244841609337	1.0	0.03733700767259063	0.46	0.004784186229298911	0.004784186229298911	2.0	0.015465411505107158	0.18	0.025706244841609337	0.025706244841609337	1.0	0.03733700767259063	0.46
G91-G36	G91	G36	e	2	0.031014532330642552	0.031014532330642552	1.0	0.04507838910908662	0.46	0.02867845609660797	0.02867845609660797	2.0	0.04132410456065449	0.5	0.031014532330642552	0.031014532330642552	1.0	0.04507838910908662	0.46
G93-G43	G93	G43	e	2	0.011567505171571372	0.011567505171571372	1.0	0.024355912006024442	0.32	0.018052264352683277	0.018052264352683277	2.0	0.030644416843047355	0.46	0.018052264352683277	0.018052264352683277	2.0	0.030644416843047355	0.46
G24-G3	G24	G3	e	2	0.019703510832497738	0.019703510832497738	1.0	0.029105808842362774	0.46	-0.0071403842834007365	0.0071403842834007365	2.0	0.016659354771361906	0.24	0.019703510832497738	0.019703510832497738	1.0	0.029105808842362774	0.46
G10-G21	G10	G21	e	2	-0.02143114980320539	0.02143114980320539	1.0	0.032868703141342784	0.46	-0.0021694855249060384	0.0021694855249060384	2.0	0.008114760147490439	0.1	-0.02143114980320539	0.02143114980320539	1.0	0.032868703141342784	0.46
G84-G53	G84	G53	e	2	0.008464816638341133	0.008464816638341133	1.0	0.018593117705559395	0.26	0.028928415619803083	0.028928415619803083	2.0	0.04451398925253993	0.46	0.028928415619803083	0.028928415619803083	2.0	0.04451398925253993	0.46
G89-G21	G89	G21	e	2	0.001065792945677261	0.001065792945677261	1.0	0.007252542521554933	0.16	0.006972175708498478	0.006972175708498478	2.0	0.011607955988718999	0.46	0.006972175708498478	0.006972175708498478	2.0	0.011607955988718999	0.46
G73-G92	G73	G92	e	2	-0.007451903227196172	0.007451903227196172	1.0	0.017759239411418038	0.26	-0.012507414445164648	0.012507414445164648	2.0	0.019669392463074992	0.46	-0.012507414445164648	0.012507414445164648	2.0	0.019669392463074992	0.46
G90-G88	G90	G88	e	2	-0.0008652960538619352	0.0008652960538619352	1.0	0.004076264967478829	0.07	-0.01291380927883181	0.01291380927883181	2.0	0.021587655046168087	0.46	-0.01291380927883181	0.01291380927883181	2.0	0.021587655046168087	0.46
G47-G3	G47	G3	e	2	-0.0031402037972237313	0.0031402037972237313	1.0	0.014129656248572655	0.14	0.0208028422848769	0.0208028422848769	2.0	0.032392905006616714	0.46	0.0208028422848769	0.0208028422848769	2.0	0.032392905006616714	0.46
G4-G69	G4	G69	e	2	0.0015241092881345107	0.0015241092881345107	1.0	0.00602701416087554	0.1	-0.01186043632780781	0.01186043632780781	2.0	0.019509390686645776	0.46	-0.01186043632780781	0.01186043632780781	2.0	0.019509390686645776	0.46
G37-G90	G37	G90	e	2	-0.004858684367101083	0.004858684367101083	1.0	0.014624005998425813	0.22	-0.01316960508734164	0.01316960508734164	2.0	0.020284500048607757	0.46	-0.01316960508734164	0.01316960508734164	2.0	0.020284500048607757	0.46
G98-G42	G98	G42	e	2	0.0108980472650621	0.0108980472650621	1.0	0.02735884837679968	0.3	-0.016781710075593596	0.016781710075593596	2.0	0.02643675828934415	0.46	-0.016781710075593596	0.016781710075593596	2.0	0.02643675828934415	0.46
G1-G54	G1	G54	e	2	-0.0025801052606055737	0.0025801052606055737	1.0	0.007174635644447909	0.16	0.011122109636667083	0.011122109636667083	2.0	0.018669574680733377	0.46	0.011122109636667083	0.011122109636667083	2.0	0.018669574680733377	0.46
G91-G49	G91	G49	e	2	0.0028459262962875717	0.0028459262962875717	1.0	0.009292927904751022	0.14	-0.014319801995937423	0.014319801995937423	2.0	0.022971614840772	0.46	-0.014319801995937423	0.014319801995937423	2.0	0.022971614840772	0.46
G54-G81	G54	G81	e	2	0.005644285822101282	0.005644285822101282	1.0	0.018373975748852477	0.14	0.019509534510234055	0.019509534510234055	2.0	0.02904343412993189	0.46	0.019509534510234055	0.019509534510234055	2.0	0.02904343412993189	0.46
G3-G91	G3	G91	e	2	-0.002298270288490694	0.002298270288490694	1.0	0.011962869216423122	0.12	0.024185441580871506	0.024185441580871506	2.0	0.03865546424424633	0.46	0.024185441580871506	0.024185441580871506	2.0	0.03865546424424633	0.46
G93-G59	G93	G59	e	2	-0.007204987108692047	0.007204987108692047	1.0	0.011235117907744696	0.5	-0.010996171494652934	0.010996171494652934	2.0	0.016158374107399544	0.46	-0.010996171494652934	0.010996171494652934	2.0	0.016158374107399544	0.46
G74-G52	G74	G52	e	2	0.0027205623287654968	0.0027205623287654968	1.0	0.01370610263072567	0.11	0.016135819716834556	0.016135819716834556	2.0	0.02570764211678007	0.46	0.016135819716834556	0.016135819716834556	2.0	0.02570764211678007	0.46
G1-G99	G1	G99	e	2	-0.018926958432864873	0.018926958432864873	1.0	0.02765740517515665	0.45	0.002925229809631321	0.002925229809631321	2.0	0.008863817724401068	0.18	-0.018926958432864873	0.018926958432864873	1.0	0.02765740517515665	0.45
G64-G94	G64	G94	e	2	0.013408899545787712	0.013408899545787712	1.0	0.02213482790697507	0.45	0.00265839206883341	0.00265839206883341	2.0	0.009679688677281029	0.12	0.013408899545787712	0.013408899545787712	1.0	0.02213482790697507	0.45
G47-G97	G47	G97	e	2	4.9773352871982664e-05	4.9773352871982664e-05	1.0	0.0009077819313152045	0.04	0.010895063013816746	0.010895063013816746	2.0	0.017308848106513834	0.45	0.010895063013816746	0.010895063013816746	2.0	0.017308848106513834	0.45
G24-G87	G24	G87	e	2	-0.00028546547380127045	0.00028546547380127045	1.0	0.0013499758748384118	0.07	-0.006358964014845363	0.006358964014845363	2.0	0.009781974958522555	0.45	-0.006358964014845363	0.006358964014845363	2.0	0.009781974958522555	0.45
G41-G67	G41	G67	e	2	-0.02238422039443567	0.02238422039443567	1.0	0.03396728926398745	0.45	-7.855048700023048e-05	7.855048700023048e-05	2.0	0.0007855048700023048	0.01	-0.02238422039443567	0.02238422039443567	1.0	0.03396728926398745	0.45
G5-G96	G5	G96	e	2	-0.019201288483524453	0.019201288483524453	1.0	0.030540365701574087	0.45	0.0061111457990240346	0.0061111457990240346	2.0	0.01548904174729834	0.19	-0.019201288483524453	0.019201288483524453	1.0	0.030540365701574087	0.45
G76-G55	G76	G55	e	2	-0.010841806038337771	0.010841806038337771	1.0	0.01738009442960343	0.44	0.01302623740010717	0.01302623740010717	2.0	0.02105607493458486	0.45	0.01302623740010717	0.01302623740010717	2.0	0.02105607493458486	0.45
G8-G93	G8	G93	e	2	0.01786020098525292	0.01786020098525292	1.0	0.029246987465524083	0.45	-0.01097048911194978	0.01097048911194978	2.0	0.019304529913288324	0.35	0.01786020098525292	0.01786020098525292	1.0	0.029246987465524083	0.45
G76-G48	G76	G48	e	2	-0.0029117342704864223	0.0029117342704864223	1.0	0.008758095176121194	0.18	-0.012219361172001965	0.012219361172001965	2.0	0.019280502885741308	0.45	-0.012219361172001965	0.012219361172001965	2.0	0.019280502885741308	0.45
G96-G23	G96	G23	e	2	-0.017581571016527676	0.017581571016527676	1.0	0.02666280379315853	0.45	-0.0038811734538393176	0.0038811734538393176	2.0	0.011177421955765451	0.18	-0.017581571016527676	0.017581571016527676	1.0	0.02666280379315853	0.45
G39-G50	G39	G50	e	2	0.012392075319301176	0.012392075319301176	1.0	0.019101776009986797	0.45	-0.0012293460165846985	0.0012293460165846985	2.0	0.008745231535137996	0.08	0.012392075319301176	0.012392075319301176	1.0	0.019101776009986797	0.45
G7-G17	G7	G17	e	2	-0.0006340997717105187	0.0006340997717105187	1.0	0.007417428050410633	0.11	0.016114082738320653	0.016114082738320653	2.0	0.023730876479696742	0.45	0.016114082738320653	0.016114082738320653	2.0	0.023730876479696742	0.45
G40-G94	G40	G94	e	2	0.00044187283154142133	0.00044187283154142133	1.0	0.003558497983603257	0.1	-0.01938506127428849	0.01938506127428849	2.0	0.03227447022523063	0.45	-0.01938506127428849	0.01938506127428849	2.0	0.03227447022523063	0.45
G67-G85	G67	G85	e	2	-0.006332451457747576	0.006332451457747576	1.0	0.017634571396212922	0.19	-0.018719226580375125	0.018719226580375125	2.0	0.029179735967186305	0.45	-0.018719226580375125	0.018719226580375125	2.0	0.029179735967186305	0.45
G76-G23	G76	G23	e	2	0.00833513119197603	0.00833513119197603	1.0	0.01411863538752523	0.45	-0.0007530051584464589	0.0007530051584464589	2.0	0.005663047933451031	0.18	0.00833513119197603	0.00833513119197603	1.0	0.01411863538752523	0.45
G61-G49	G61	G49	e	2	-0.01526347807267527	0.01526347807267527	1.0	0.024791996035646864	0.45	-6.2043653422332645e-06	6.2043653422332645e-06	2.0	6.204365342233263e-05	0.01	-0.01526347807267527	0.01526347807267527	1.0	0.024791996035646864	0.45
G71-G36	G71	G36	e	2	0.004240904981195109	0.004240904981195109	1.0	0.03595713509739365	0.27	-0.02289276476062217	0.02289276476062217	2.0	0.03712663699584194	0.45	-0.02289276476062217	0.02289276476062217	2.0	0.03712663699584194	0.45
G46-G8	G46	G8	e	2	-0.012205757521561444	0.012205757521561444	1.0	0.01821372957169097	0.45	-0.011975944036681296	0.011975944036681296	2.0	0.022605964226045175	0.36	-0.012205757521561444	0.012205757521561444	1.0	0.01821372957169097	0.45
G81-G25	G81	G25	e	2	0.014126676774364924	0.014126676774364924	1.0	0.02074859121554685	0.45	0.0019529079069515566	0.0019529079069515566	2.0	0.00785983375047736	0.09	0.014126676774364924	0.014126676774364924	1.0	0.02074859121554685	0.45
G21-G17	G21	G17	e	2	-0.00041614557036903806	0.00041614557036903806	1.0	0.004298163463920052	0.05	0.015227561711170557	0.015227561711170557	2.0	0.023753207250450402	0.45	0.015227561711170557	0.015227561711170557	2.0	0.023753207250450402	0.45
G44-G37	G44	G37	e	2	0.02385047975353111	0.02385047975353111	1.0	0.03836160776081298	0.45	0.013245775015964691	0.013245775015964691	2.0	0.026442510915060516	0.31	0.02385047975353111	0.02385047975353111	1.0	0.03836160776081298	0.45
G65-G3	G65	G3	e	2	-0.008101516763724632	0.008101516763724632	1.0	0.01902228349996859	0.26	-0.01849009312303495	0.01849009312303495	2.0	0.027399119808232036	0.45	-0.01849009312303495	0.01849009312303495	2.0	0.027399119808232036	0.45
G45-G26	G45	G26	e	2	0.02020398950546877	0.02020398950546877	1.0	0.037583313137220103	0.45	-0.003400133248161312	0.003400133248161312	2.0	0.014385278589115242	0.16	0.02020398950546877	0.02020398950546877	1.0	0.037583313137220103	0.45
G64-G63	G64	G63	e	2	0.01930123558387814	0.01930123558387814	1.0	0.03451750158959245	0.45	0.006410848802065138	0.006410848802065138	2.0	0.015199240814983103	0.22	0.01930123558387814	0.01930123558387814	1.0	0.03451750158959245	0.45
G98-G72	G98	G72	e	2	-0.002713530368853996	0.002713530368853996	1.0	0.011659613850283286	0.2	-0.020288573188202777	0.020288573188202777	2.0	0.031030730665049487	0.45	-0.020288573188202777	0.020288573188202777	2.0	0.031030730665049487	0.45
G54-G95	G54	G95	e	2	-0.0036962335321967387	0.0036962335321967387	1.0	0.01463174898339875	0.11	-0.01706880575645834	0.01706880575645834	2.0	0.029983754932144703	0.45	-0.01706880575645834	0.01706880575645834	2.0	0.029983754932144703	0.45
G17-G8	G17	G8	e	2	-0.01680287386097133	0.01680287386097133	1.0	0.024618365799690883	0.45	0.006956273184278451	0.006956273184278451	2.0	0.01701704108343266	0.27	-0.01680287386097133	0.01680287386097133	1.0	0.024618365799690883	0.45
G93-G79	G93	G79	e	2	-0.001965242856834907	0.001965242856834907	1.0	0.0073673351574250374	0.13	-0.014450396361458276	0.014450396361458276	2.0	0.0206315995783061	0.45	-0.014450396361458276	0.014450396361458276	2.0	0.0206315995783061	0.45
G82-G26	G82	G26	e	2	0.03250314236392343	0.03250314236392343	1.0	0.04833881318118724	0.45						0.03250314236392343	0.03250314236392343	1.0	0.04833881318118724	0.45
G57-G72	G57	G72	e	2	-0.016709170018722505	0.016709170018722505	1.0	0.025732072361877363	0.45	-0.006199282406986356	0.006199282406986356	2.0	0.014786348705762724	0.21	-0.016709170018722505	0.016709170018722505	1.0	0.025732072361877363	0.45
G98-G52	G98	G52	e	2	-0.0024660217780987257	0.0024660217780987257	1.0	0.015338922937856147	0.21	0.017087016849483255	0.017087016849483255	2.0	0.02682679842454555	0.45	0.017087016849483255	0.017087016849483255	2.0	0.02682679842454555	0.45
G76-G70	G76	G70	e	2	0.0014333274242870988	0.0014333274242870988	1.0	0.005327439315181057	0.17	0.005707237371902964	0.005707237371902964	2.0	0.009830937380737655	0.45	0.005707237371902964	0.005707237371902964	2.0	0.009830937380737655	0.45
G27-G4	G27	G4	e	2	-0.023098320531591568	0.023098320531591568	1.0	0.035582794406723586	0.45	-0.003247352112749555	0.003247352112749555	2.0	0.010208218609780287	0.19	-0.023098320531591568	0.023098320531591568	1.0	0.035582794406723586	0.45
G14-G43	G14	G43	e	2	-0.025090052737664695	0.025090052737664695	1.0	0.04050354585050966	0.45						-0.025090052737664695	0.025090052737664695	1.0	0.04050354585050966	0.45
