Cause-Effect	Cause	Effect	Bootstrap:Mean	AbsBootstrap:Mean	Test	Lag	Coef	Bootstrap:Std	Bootstrap:Freq
G42-G56	G42	G56	-0.011167550671718748	0.011167550671718748	e	2	2	0.03882841779469243	0.08
G42-G1	G42	G1	-0.009350516424794548	0.009350516424794548	e	2	2	0.03225276960358019	0.08
G86-G94	G86	G94	-0.009307733149858945	0.009307733149858945	e	2	2	0.03255299948583044	0.08
G86-G88	G86	G88	0.006294341810223806	0.006294341810223806	e	2	2	0.022364500581363755	0.08
G77-G10	G77	G10	-0.010030371614229858	0.010030371614229858	e	2	2	0.035570053505175704	0.08
G85-G28	G85	G28	0.009172655864913176	0.009172655864913176	e	2	2	0.031959934226402274	0.08
G23-G51	G23	G51	0.011424585591266337	0.011424585591266337	e	2	2	0.039619878788336324	0.08
G78-G80	G78	G80	-0.010663863857645995	0.010663863857645995	e	2	2	0.036918003743942426	0.08
G81-G66	G81	G66	0.008550953861406033	0.008550953861406033	e	2	2	0.03017372720611197	0.08
G59-G81	G59	G81	-0.009480632757904301	0.009480632757904301	e	2	2	0.03278560290824013	0.08
G100-G56	G100	G56	0.013188416900294283	0.013188416900294283	e	2	2	0.045506627936220324	0.08
G57-G25	G57	G25	-0.007767240129335309	0.007767240129335309	e	2	2	0.027078048825400186	0.08
G1-G60	G1	G60	0.006089311467410771	0.006089311467410771	e	2	2	0.02146692810341353	0.08
G36-G17	G36	G17	-0.008626623825611439	0.008626623825611439	e	2	2	0.02998486503170521	0.08
G18-G68	G18	G68	-0.009859040715894808	0.009859040715894808	e	2	2	0.03413263626105855	0.08
G56-G93	G56	G93	0.01277879176354042	0.01277879176354042	e	2	2	0.04387037743232011	0.08
G71-G32	G71	G32	0.0007160786644883808	0.0007160786644883808	e	2	2	0.0030567371426782836	0.07
G17-G15	G17	G15	0.0017030787970806784	0.0017030787970806784	e	2	2	0.006420764219802657	0.07
G95-G100	G95	G100	-0.008855013507896414	0.008855013507896414	e	2	2	0.03262720894059772	0.07
G29-G73	G29	G73	0.00884030238334948	0.00884030238334948	e	2	2	0.032630309646961154	0.07
G54-G35	G54	G35	0.009417504191143122	0.009417504191143122	e	2	2	0.035327906982085225	0.07
G65-G39	G65	G39	0.006271724118281533	0.006271724118281533	e	2	2	0.02349737731926603	0.07
G74-G54	G74	G54	0.005463664242233998	0.005463664242233998	e	2	2	0.020307294097213564	0.07
G24-G14	G24	G14	-0.002448810441050368	0.002448810441050368	e	2	2	0.009302305594996186	0.07
G89-G18	G89	G18	0.008272006299158207	0.008272006299158207	e	2	2	0.030595214298708845	0.07
G96-G53	G96	G53	-0.008508877679233862	0.008508877679233862	e	2	2	0.0326281932076488	0.07
G36-G30	G36	G30	-0.008844757101933406	0.008844757101933406	e	2	2	0.03264319111425746	0.07
G16-G14	G16	G14	0.00331738153028669	0.00331738153028669	e	2	2	0.01266027080256186	0.07
G49-G25	G49	G25	0.006003628929583693	0.006003628929583693	e	2	2	0.022414009420362285	0.07
G24-G39	G24	G39	-0.0064071217879063565	0.0064071217879063565	e	2	2	0.024030799525457003	0.07
G4-G54	G4	G54	0.00633216696672646	0.00633216696672646	e	2	2	0.023363806730168562	0.07
G80-G9	G80	G9	-0.008294900069897896	0.008294900069897896	e	2	2	0.03145959631403494	0.07
G12-G5	G12	G5	0.01131714783018281	0.01131714783018281	e	2	2	0.042272609430189054	0.07
G91-G45	G91	G45	0.010741899194360277	0.010741899194360277	e	2	2	0.03979170943660531	0.07
G24-G77	G24	G77	-0.008019467775898556	0.008019467775898556	e	2	2	0.029708831489934997	0.07
G27-G16	G27	G16	-0.00764944224267406	0.00764944224267406	e	2	2	0.028069453292921646	0.07
G81-G86	G81	G86	0.004015104971270215	0.004015104971270215	e	2	2	0.014988491086118955	0.07
G16-G17	G16	G17	0.010084384526999769	0.010084384526999769	e	2	2	0.03778101336814274	0.07
G83-G10	G83	G10	-0.00686972185712285	0.00686972185712285	e	2	2	0.02534306438392186	0.07
G71-G7	G71	G7	0.010522685494940879	0.010522685494940879	e	2	2	0.03927710661778791	0.07
G87-G38	G87	G38	0.0034999452884877788	0.0034999452884877788	e	2	2	0.013603929463319673	0.07
G99-G81	G99	G81	0.007380614346842636	0.007380614346842636	e	2	2	0.027544060310610494	0.07
G85-G3	G85	G3	0.007271685834689204	0.007271685834689204	e	2	2	0.026834383247180096	0.07
G100-G88	G100	G88	0.0052439722659382935	0.0052439722659382935	e	2	2	0.019277151881889703	0.07
G42-G82	G42	G82	-0.0042687598054274075	0.0042687598054274075	e	2	2	0.015791078399601893	0.07
G70-G46	G70	G46	0.016591684403792502	0.016591684403792502	e	2	2	0.06264071448536394	0.07
G98-G11	G98	G11	-0.0009291558782631005	0.0009291558782631005	e	2	2	0.003577487801578951	0.07
G48-G25	G48	G25	-0.006268845709347229	0.006268845709347229	e	2	2	0.023350839071495894	0.07
G53-G84	G53	G84	0.004044739648677423	0.004044739648677423	e	2	2	0.015474327954805482	0.07
G36-G61	G36	G61	-0.005132847859811098	0.005132847859811098	e	2	2	0.019553129418714493	0.07
G48-G68	G48	G68	-0.007582781329204322	0.007582781329204322	e	2	2	0.028301165322105633	0.07
G96-G91	G96	G91	0.009517441274609757	0.009517441274609757	e	2	2	0.03554859864128254	0.07
G58-G28	G58	G28	-0.007520734174205992	0.007520734174205992	e	2	2	0.02846745961824949	0.07
G46-G57	G46	G57	-0.010128404848387885	0.010128404848387885	e	2	2	0.037645171217275314	0.07
G45-G80	G45	G80	-0.00658031513697671	0.00658031513697671	e	2	2	0.026849124373400514	0.06
G81-G94	G81	G94	-0.00779402476335166	0.00779402476335166	e	2	2	0.031740553185228684	0.06
G80-G41	G80	G41	-0.006359101639543066	0.006359101639543066	e	2	2	0.026193295814433682	0.06
G2-G75	G2	G75	-0.009098523413050178	0.009098523413050178	e	2	2	0.037246397650725974	0.06
G92-G83	G92	G83	-0.008787839823186752	0.008787839823186752	e	2	2	0.03586077799556491	0.06
G92-G55	G92	G55	-0.006134888580457647	0.006134888580457647	e	2	2	0.02469494620020959	0.06
G70-G56	G70	G56	0.009549416881235907	0.009549416881235907	e	2	2	0.03896831705337595	0.06
G53-G52	G53	G52	0.009844360064196419	0.009844360064196419	e	2	2	0.03976166093701538	0.06
G21-G35	G21	G35	-0.0070793388126169695	0.0070793388126169695	e	2	2	0.02865856717909375	0.06
G89-G100	G89	G100	0.007604854249890409	0.007604854249890409	e	2	2	0.03074605254855135	0.06
G27-G41	G27	G41	0.004844778900681002	0.004844778900681002	e	2	2	0.019655311256188537	0.06
G3-G10	G3	G10	0.006633230558670103	0.006633230558670103	e	2	2	0.026779942623859136	0.06
G40-G7	G40	G7	-0.0100304477542325	0.0100304477542325	e	2	2	0.040998431504862584	0.06
G39-G70	G39	G70	0.005368516815507856	0.005368516815507856	e	2	2	0.023911980224055624	0.06
G77-G46	G77	G46	0.010979837271369117	0.010979837271369117	e	2	2	0.04402282192884601	0.06
G85-G81	G85	G81	0.0056542898923443025	0.0056542898923443025	e	2	2	0.022886617038351938	0.06
G85-G84	G85	G84	-0.003838791102358185	0.003838791102358185	e	2	2	0.015694161772892123	0.06
G83-G7	G83	G7	-0.007812352170955456	0.007812352170955456	e	2	2	0.03135965474983595	0.06
G40-G51	G40	G51	0.010139541436917298	0.010139541436917298	e	2	2	0.041273166989901	0.06
G40-G68	G40	G68	0.006676818287301562	0.006676818287301562	e	2	2	0.02709668261458542	0.06
G40-G97	G40	G97	0.004329804375048248	0.004329804375048248	e	2	2	0.01790152063415457	0.06
G30-G82	G30	G82	0.004450288594990405	0.004450288594990405	e	2	2	0.01844295242123944	0.06
G3-G70	G3	G70	0.007642059999749711	0.007642059999749711	e	2	2	0.0313892199056569	0.06
G88-G64	G88	G64	0.008451039586043235	0.008451039586043235	e	2	2	0.034421811421825335	0.06
G30-G54	G30	G54	-0.0044699288310545	0.0044699288310545	e	2	2	0.01887576267251108	0.06
G88-G71	G88	G71	-0.009112194067482588	0.009112194067482588	e	2	2	0.036680208503760074	0.06
G75-G5	G75	G5	-0.008213127947395297	0.008213127947395297	e	2	2	0.032937934500328954	0.06
G12-G54	G12	G54	0.005485877066254656	0.005485877066254656	e	2	2	0.022217628782355302	0.06
G89-G71	G89	G71	0.00795482135983776	0.00795482135983776	e	2	2	0.03240187722105758	0.06
G43-G78	G43	G78	-0.0036236923557013694	0.0036236923557013694	e	2	2	0.01469618947656286	0.06
G73-G89	G73	G89	0.008578503857471324	0.008578503857471324	e	2	2	0.035133846952657685	0.06
G12-G35	G12	G35	-0.00798189534163981	0.00798189534163981	e	2	2	0.03206253380432808	0.06
G45-G40	G45	G40	-0.006645581408818303	0.006645581408818303	e	2	2	0.02651008170476918	0.06
G84-G27	G84	G27	0.008817044535039266	0.008817044535039266	e	2	2	0.03562990157325288	0.06
G72-G39	G72	G39	-0.005474230636246098	0.005474230636246098	e	2	2	0.022452379999091995	0.06
G93-G20	G93	G20	-0.002594055572452992	0.002594055572452992	e	2	2	0.010802265799690222	0.06
G70-G89	G70	G89	-0.008862834231847815	0.008862834231847815	e	2	2	0.03548682970168335	0.06
G24-G43	G24	G43	0.010174768909678318	0.010174768909678318	e	2	2	0.04064514395326174	0.06
G83-G46	G83	G46	-0.011281301146437371	0.011281301146437371	e	2	2	0.045897784664280294	0.06
G4-G97	G4	G97	0.00373401595059069	0.00373401595059069	e	2	2	0.015197292627359932	0.06
G81-G10	G81	G10	0.006192022760905894	0.006192022760905894	e	2	2	0.024875470656491715	0.06
G52-G33	G52	G33	-0.003299329306171233	0.003299329306171233	e	2	2	0.01352750573007134	0.06
G67-G83	G67	G83	0.00884443060973826	0.00884443060973826	e	2	2	0.03600003862828717	0.06
G63-G65	G63	G65	-0.006376182309666032	0.006376182309666032	e	2	2	0.02607572649104631	0.06
G48-G77	G48	G77	-0.007383619973623443	0.007383619973623443	e	2	2	0.029772280735747454	0.06
G60-G81	G60	G81	-0.007063525337391961	0.007063525337391961	e	2	2	0.028605821807201275	0.06
G62-G25	G62	G25	0.0054603256813557524	0.0054603256813557524	e	2	2	0.022045836396716055	0.06
G35-G66	G35	G66	-0.006154547943465533	0.006154547943465533	e	2	2	0.025028423478597867	0.06
G7-G84	G7	G84	-0.004534468202433849	0.004534468202433849	e	2	2	0.01817168886431472	0.06
G37-G48	G37	G48	0.007446699464726449	0.007446699464726449	e	2	2	0.030017301088861047	0.06
G81-G51	G81	G51	0.00913740956091229	0.00913740956091229	e	2	2	0.03712339809669868	0.06
G69-G23	G69	G23	-0.007778934139345901	0.007778934139345901	e	2	2	0.03158442216973855	0.06
G1-G85	G1	G85	-0.007209217067210336	0.007209217067210336	e	2	2	0.02895205337676724	0.06
G95-G43	G95	G43	0.010129970973202894	0.010129970973202894	e	2	2	0.04122561416676938	0.06
G67-G10	G67	G10	0.0068662511105194455	0.0068662511105194455	e	2	2	0.02801972219067342	0.06
G66-G18	G66	G18	0.008371392374256539	0.008371392374256539	e	2	2	0.034157813573212105	0.06
G50-G30	G50	G30	-0.008861336677152139	0.008861336677152139	e	2	2	0.035566305409367095	0.06
G47-G43	G47	G43	0.0110035090766903	0.0110035090766903	e	2	2	0.04475623951278015	0.06
G98-G86	G98	G86	0.003305242071601764	0.003305242071601764	e	2	2	0.013675869442609893	0.06
G97-G12	G97	G12	-0.0070415280637702695	0.0070415280637702695	e	2	2	0.02935145220381703	0.06
G24-G12	G24	G12	0.0063526459525907065	0.0063526459525907065	e	2	2	0.025609128077487314	0.06
G67-G44	G67	G44	-0.006607507286412313	0.006607507286412313	e	2	2	0.02640894434293113	0.06
G75-G61	G75	G61	-0.003141073079358733	0.003141073079358733	e	2	2	0.014233808059727657	0.05
G5-G49	G5	G49	0.0062189433323178705	0.0062189433323178705	e	2	2	0.028473108551942943	0.05
G95-G56	G95	G56	-0.008339096368258999	0.008339096368258999	e	2	2	0.03678556718240346	0.05
G57-G56	G57	G56	-0.007159555476819677	0.007159555476819677	e	2	2	0.032245540495067934	0.05
G52-G32	G52	G32	-0.000443675660541442	0.000443675660541442	e	2	2	0.0020833386045983815	0.05
G89-G50	G89	G50	-0.004050526859077542	0.004050526859077542	e	2	2	0.017926743696801334	0.05
G51-G67	G51	G67	0.005211817680109329	0.005211817680109329	e	2	2	0.023819827525643014	0.05
G74-G61	G74	G61	-0.003773144013229024	0.003773144013229024	e	2	2	0.016815080864699475	0.05
G100-G38	G100	G38	-0.002115012483031401	0.002115012483031401	e	2	2	0.009658305427057631	0.05
G51-G35	G51	G35	-0.005829281597129995	0.005829281597129995	e	2	2	0.02567766859212768	0.05
G5-G62	G5	G62	0.0069520202423838506	0.0069520202423838506	e	2	2	0.030821274274215795	0.05
G55-G94	G55	G94	0.00520646445202007	0.00520646445202007	e	2	2	0.022948649311783056	0.05
G39-G61	G39	G61	0.003419690158846059	0.003419690158846059	e	2	2	0.015059700282562767	0.05
G18-G52	G18	G52	0.008333556317574846	0.008333556317574846	e	2	2	0.03694711574028792	0.05
G41-G100	G41	G100	-0.007506078026824161	0.007506078026824161	e	2	2	0.03310959869515025	0.05
G16-G75	G16	G75	0.0062729444952942465	0.0062729444952942465	e	2	2	0.027937006766275346	0.05
G18-G55	G18	G55	0.0056997218525813	0.0056997218525813	e	2	2	0.025171892808893814	0.05
G83-G26	G83	G26	0.007194265849767281	0.007194265849767281	e	2	2	0.03193988787081815	0.05
G53-G34	G53	G34	-0.0035916385117072958	0.0035916385117072958	e	2	2	0.016075161794030447	0.05
G53-G16	G53	G16	-0.004308478373871725	0.004308478373871725	e	2	2	0.019587023456516604	0.05
G22-G25	G22	G25	-0.004779345630429649	0.004779345630429649	e	2	2	0.021320059480423124	0.05
G22-G46	G22	G46	0.010039742244229877	0.010039742244229877	e	2	2	0.044849965181713664	0.05
G8-G43	G8	G43	-0.00881148260300836	0.00881148260300836	e	2	2	0.038841186445867974	0.05
G5-G21	G5	G21	-0.0032309972551284177	0.0032309972551284177	e	2	2	0.014370243817292506	0.05
G53-G10	G53	G10	0.005716891976851833	0.005716891976851833	e	2	2	0.025207660025649007	0.05
G31-G5	G31	G5	-0.006944520058758491	0.006944520058758491	e	2	2	0.030912997257832985	0.05
G81-G36	G81	G36	0.010263710957459848	0.010263710957459848	e	2	2	0.04542160263650945	0.05
G77-G7	G77	G7	0.007027467692981681	0.007027467692981681	e	2	2	0.03123503675009016	0.05
G100-G81	G100	G81	-0.0043049831951622024	0.0043049831951622024	e	2	2	0.01888593522958464	0.05
G30-G88	G30	G88	0.003034984243454498	0.003034984243454498	e	2	2	0.013565519936672519	0.05
G88-G4	G88	G4	0.007281912979603626	0.007281912979603626	e	2	2	0.032527830848039105	0.05
G76-G71	G76	G71	0.0077250913236140036	0.0077250913236140036	e	2	2	0.03575955555805195	0.05
G79-G80	G79	G80	0.005462038001895521	0.005462038001895521	e	2	2	0.024702144406489632	0.05
G52-G54	G52	G54	-0.003221083354485612	0.003221083354485612	e	2	2	0.014459391453265882	0.05
G89-G81	G89	G81	-0.0044270052534801105	0.0044270052534801105	e	2	2	0.01956154614976368	0.05
G77-G47	G77	G47	0.006356888456938863	0.006356888456938863	e	2	2	0.028411416977216653	0.05
G65-G56	G65	G56	-0.007564055201315665	0.007564055201315665	e	2	2	0.03381390066350583	0.05
G26-G86	G26	G86	-0.002868848632029372	0.002868848632029372	e	2	2	0.012627807903760406	0.05
G72-G16	G72	G16	-0.004717489311105259	0.004717489311105259	e	2	2	0.020792530831827232	0.05
G43-G94	G43	G94	0.005422227915267175	0.005422227915267175	e	2	2	0.02383140021275801	0.05
G5-G12	G5	G12	-0.00543094713514638	0.00543094713514638	e	2	2	0.02429240044307983	0.05
G27-G28	G27	G28	-0.00523177523714604	0.00523177523714604	e	2	2	0.02331783309202933	0.05
G54-G7	G54	G7	-0.007544999166843796	0.007544999166843796	e	2	2	0.034055495898406646	0.05
G10-G73	G10	G73	-0.005013519376668026	0.005013519376668026	e	2	2	0.022173544305773327	0.05
G71-G76	G71	G76	-0.00983367307861254	0.00983367307861254	e	2	2	0.044158979337932384	0.05
G49-G6	G49	G6	0.0009873784175112462	0.0009873784175112462	e	2	2	0.0044931234211674125	0.05
G26-G89	G26	G89	0.007435377337397882	0.007435377337397882	e	2	2	0.03295547221032669	0.05
G48-G56	G48	G56	0.006638848187157213	0.006638848187157213	e	2	2	0.029892955129603098	0.05
G80-G25	G80	G25	0.004979983545940507	0.004979983545940507	e	2	2	0.022054487800067194	0.05
G92-G45	G92	G45	0.0075471829466583545	0.0075471829466583545	e	2	2	0.03343104891801256	0.05
G48-G40	G48	G40	0.005994590846834193	0.005994590846834193	e	2	2	0.026446205775028982	0.05
G92-G69	G92	G69	-0.0064492352722629	0.0064492352722629	e	2	2	0.028308709506654494	0.05
G69-G30	G69	G30	0.007301676541511962	0.007301676541511962	e	2	2	0.032729185291079946	0.05
G100-G5	G100	G5	0.008272534102948089	0.008272534102948089	e	2	2	0.037092512227040804	0.05
G26-G51	G26	G51	0.006568566332540676	0.006568566332540676	e	2	2	0.029014577880980465	0.05
G70-G1	G70	G1	0.006337549533004465	0.006337549533004465	e	2	2	0.02801020752366331	0.05
G34-G89	G34	G89	-0.007366143267016353	0.007366143267016353	e	2	2	0.03273762325185798	0.05
G55-G12	G55	G12	-0.005069609043491751	0.005069609043491751	e	2	2	0.02223530040302844	0.05
G66-G89	G66	G89	0.008421437540999182	0.008421437540999182	e	2	2	0.037027987554657416	0.05
G24-G66	G24	G66	0.004519393555891317	0.004519393555891317	e	2	2	0.020274709330139393	0.05
G24-G46	G24	G46	0.009012426841863437	0.009012426841863437	e	2	2	0.04053496330028307	0.05
G24-G41	G24	G41	-0.004600402798581348	0.004600402798581348	e	2	2	0.020182287575287124	0.05
G90-G28	G90	G28	0.004879585193354614	0.004879585193354614	e	2	2	0.021954895530111436	0.05
G4-G66	G4	G66	-0.006170575414987955	0.006170575414987955	e	2	2	0.02724153121423273	0.05
G58-G3	G58	G3	-0.005745383021833319	0.005745383021833319	e	2	2	0.026232663998771593	0.05
G99-G17	G99	G17	-0.006183122418103661	0.006183122418103661	e	2	2	0.027268333989328954	0.05
G79-G86	G79	G86	-0.002510747116278183	0.002510747116278183	e	2	2	0.011058096233864816	0.05
G44-G62	G44	G62	0.005495119594529983	0.005495119594529983	e	2	2	0.02443381139228886	0.05
G65-G98	G65	G98	-0.008722253931725512	0.008722253931725512	e	2	2	0.03896805889096627	0.05
G90-G17	G90	G17	0.005871819729697334	0.005871819729697334	e	2	2	0.02597666086573619	0.05
G43-G100	G43	G100	0.0059701564532548745	0.0059701564532548745	e	2	2	0.026592028462233516	0.05
G73-G39	G73	G39	-0.004634189443293162	0.004634189443293162	e	2	2	0.020455485510760932	0.05
G70-G12	G70	G12	0.006124513624914788	0.006124513624914788	e	2	2	0.02762236360768598	0.05
G12-G21	G12	G21	-0.0037133080321915812	0.0037133080321915812	e	2	2	0.016362729711481307	0.05
G72-G67	G72	G67	-0.005751736329443759	0.005751736329443759	e	2	2	0.02673526423910341	0.05
G72-G60	G72	G60	0.004532873040275478	0.004532873040275478	e	2	2	0.02025169409819843	0.05
G58-G4	G58	G4	-0.007058481323555851	0.007058481323555851	e	2	2	0.031943995748180604	0.05
G57-G81	G57	G81	-0.005143836140315073	0.005143836140315073	e	2	2	0.0230216916906218	0.05
G80-G81	G80	G81	-0.004170101287167174	0.004170101287167174	e	2	2	0.02112338255581279	0.04
G37-G61	G37	G61	-0.003115750819407695	0.003115750819407695	e	2	2	0.01549841630981073	0.04
G37-G77	G37	G77	-0.003599770542686573	0.003599770542686573	e	2	2	0.018062923222985267	0.04
G5-G2	G5	G2	0.0030754819555269255	0.0030754819555269255	e	2	2	0.01528268980450902	0.04
G37-G66	G37	G66	0.003156773767506072	0.003156773767506072	e	2	2	0.01568543583000175	0.04
G5-G14	G5	G14	-0.0009581148634960443	0.0009581148634960443	e	2	2	0.004722205251094528	0.04
G39-G66	G39	G66	0.0035961877373194636	0.0035961877373194636	e	2	2	0.018236136008818765	0.04
G79-G43	G79	G43	0.0063633574597489655	0.0063633574597489655	e	2	2	0.03166823383092174	0.04
G37-G4	G37	G4	-0.0038994955257868414	0.0038994955257868414	e	2	2	0.01931334362956924	0.04
G80-G83	G80	G83	0.007839318969802393	0.007839318969802393	e	2	2	0.040348258485234656	0.04
G79-G75	G79	G75	-0.004224776075411576	0.004224776075411576	e	2	2	0.0211849778420748	0.04
G79-G31	G79	G31	-0.004157327965581019	0.004157327965581019	e	2	2	0.021548644964321864	0.04
G71-G38	G71	G38	-0.0017246612538819397	0.0017246612538819397	e	2	2	0.008556980531698321	0.04
G77-G49	G77	G49	-0.006103383618104327	0.006103383618104327	e	2	2	0.030161633936754258	0.04
G52-G100	G52	G100	-0.004767728512332943	0.004767728512332943	e	2	2	0.02368050526167259	0.04
G7-G73	G7	G73	0.0053657927825118586	0.0053657927825118586	e	2	2	0.026527547831460534	0.04
G51-G1	G51	G1	0.004017954252069407	0.004017954252069407	e	2	2	0.020055773497087093	0.04
G64-G55	G64	G55	-0.0038401923877919644	0.0038401923877919644	e	2	2	0.019056845688887436	0.04
G63-G100	G63	G100	-0.006113382292664668	0.006113382292664668	e	2	2	0.030393712974334238	0.04
G63-G78	G63	G78	-0.00275438050456676	0.00275438050456676	e	2	2	0.0143415161934647	0.04
G7-G91	G7	G91	0.0054119380971579855	0.0054119380971579855	e	2	2	0.026811996601256535	0.04
G52-G59	G52	G59	0.0034248923474117757	0.0034248923474117757	e	2	2	0.017367684635543293	0.04
G52-G63	G52	G63	-0.004532369578874205	0.004532369578874205	e	2	2	0.022724336649338834	0.04
G8-G54	G8	G54	0.002971757213484721	0.002971757213484721	e	2	2	0.014885149412919492	0.04
G62-G17	G62	G17	-0.004116993328482002	0.004116993328482002	e	2	2	0.020584757480761353	0.04
G56-G71	G56	G71	-0.006031837584339707	0.006031837584339707	e	2	2	0.029838007025020822	0.04
G61-G70	G61	G70	0.004881526518419074	0.004881526518419074	e	2	2	0.0248557065570006	0.04
G60-G68	G60	G68	-0.004669706714141158	0.004669706714141158	e	2	2	0.023754475059409457	0.04
G54-G12	G54	G12	-0.004867369589143392	0.004867369589143392	e	2	2	0.0242729177497284	0.04
G54-G86	G54	G86	0.002557022585706487	0.002557022585706487	e	2	2	0.013165696907229752	0.04
G59-G17	G59	G17	-0.004379900115192362	0.004379900115192362	e	2	2	0.022273177710333256	0.04
G59-G14	G59	G14	-0.0022673793614691666	0.0022673793614691666	e	2	2	0.01129656008367426	0.04
G58-G91	G58	G91	0.006115862121796617	0.006115862121796617	e	2	2	0.031099079419040034	0.04
G8-G15	G8	G15	-0.0011205747291168787	0.0011205747291168787	e	2	2	0.005642019818399794	0.04
G8-G26	G8	G26	-0.004632436269432854	0.004632436269432854	e	2	2	0.023287446668034787	0.04
G7-G69	G7	G69	-0.005037676916706565	0.005037676916706565	e	2	2	0.024906442989619252	0.04
G10-G5	G10	G5	0.005802722643611626	0.005802722643611626	e	2	2	0.02873684291231134	0.04
G48-G33	G48	G33	-0.0018709046770876675	0.0018709046770876675	e	2	2	0.009436358137295356	0.04
G47-G97	G47	G97	0.0027487533979678857	0.0027487533979678857	e	2	2	0.01354479669692911	0.04
G40-G60	G40	G60	0.0033142026124620494	0.0033142026124620494	e	2	2	0.01679763377878803	0.04
G76-G91	G76	G91	-0.005155227534468066	0.005155227534468066	e	2	2	0.025604178938348963	0.04
G76-G58	G76	G58	0.0038345697769336714	0.0038345697769336714	e	2	2	0.019080584087241396	0.04
G42-G55	G42	G55	-0.003816723305000595	0.003816723305000595	e	2	2	0.018906319810887716	0.04
G43-G35	G43	G35	0.0053359780695415235	0.0053359780695415235	e	2	2	0.02652951206908294	0.04
G74-G60	G74	G60	0.0028931221896910187	0.0028931221896910187	e	2	2	0.015010696648466873	0.04
G12-G42	G12	G42	0.006901676287532271	0.006901676287532271	e	2	2	0.03402936355517095	0.04
G74-G16	G74	G16	0.0046670117879495715	0.0046670117879495715	e	2	2	0.024232880982332863	0.04
G44-G40	G44	G40	-0.0046172045254251086	0.0046172045254251086	e	2	2	0.023041273689613798	0.04
G12-G27	G12	G27	0.005305472158823417	0.005305472158823417	e	2	2	0.02617377308422295	0.04
G45-G41	G45	G41	0.003485774195381677	0.003485774195381677	e	2	2	0.017275834025385017	0.04
G45-G47	G45	G47	-0.00669270240735801	0.00669270240735801	e	2	2	0.03349156723738785	0.04
G71-G81	G71	G81	0.004071813520915585	0.004071813520915585	e	2	2	0.02035983774475636	0.04
G36-G37	G36	G37	0.007653183202445836	0.007653183202445836	e	2	2	0.03830525822133762	0.04
G70-G90	G70	G90	0.006118722410886449	0.006118722410886449	e	2	2	0.030228707703039193	0.04
G70-G37	G70	G37	0.007952258621077464	0.007952258621077464	e	2	2	0.03988506545436379	0.04
G47-G3	G47	G3	0.0050024184399838235	0.0050024184399838235	e	2	2	0.02483394199669269	0.04
G47-G5	G47	G5	0.005450678136674991	0.005450678136674991	e	2	2	0.02692346552324292	0.04
G10-G37	G10	G37	0.007031302802967009	0.007031302802967009	e	2	2	0.03507414947594117	0.04
G81-G96	G81	G96	-0.005268641607629217	0.005268641607629217	e	2	2	0.027215044686704076	0.04
G55-G28	G55	G28	-0.003733358690591456	0.003733358690591456	e	2	2	0.018971237255097802	0.04
G92-G29	G92	G29	0.005818682976911879	0.005818682976911879	e	2	2	0.028873092362457966	0.04
G91-G92	G91	G92	0.003465579324323603	0.003465579324323603	e	2	2	0.017736184636345333	0.04
G95-G7	G95	G7	0.007230514346419256	0.007230514346419256	e	2	2	0.0371411609831195	0.04
G17-G57	G17	G57	-0.0046650838248341	0.0046650838248341	e	2	2	0.023161770457118716	0.04
G93-G97	G93	G97	0.0021231848500218313	0.0021231848500218313	e	2	2	0.010851796242130443	0.04
G25-G50	G25	G50	-0.0036705758852252045	0.0036705758852252045	e	2	2	0.018630812385011002	0.04
G26-G43	G26	G43	-0.006701614449054214	0.006701614449054214	e	2	2	0.03338641161640651	0.04
G26-G62	G26	G62	0.004942956846305881	0.004942956846305881	e	2	2	0.02485213839048808	0.04
G92-G28	G92	G28	-0.00395961617398951	0.00395961617398951	e	2	2	0.019503711000324494	0.04
G91-G96	G91	G96	0.004264229860430447	0.004264229860430447	e	2	2	0.021053008042144297	0.04
G27-G40	G27	G40	-0.005243417912413639	0.005243417912413639	e	2	2	0.025974770838620858	0.04
G84-G96	G84	G96	0.003760920687522969	0.003760920687522969	e	2	2	0.018601845385776267	0.04
G91-G51	G91	G51	0.006571717413443187	0.006571717413443187	e	2	2	0.032788696952416325	0.04
G91-G35	G91	G35	0.00502256846206649	0.00502256846206649	e	2	2	0.025281266548923598	0.04
G91-G4	G91	G4	-0.004192586908674125	0.004192586908674125	e	2	2	0.02104592174869131	0.04
G29-G26	G29	G26	0.00566001454974729	0.00566001454974729	e	2	2	0.02815999420779635	0.04
G89-G84	G89	G84	0.002309618856603835	0.002309618856603835	e	2	2	0.01199160200708391	0.04
G3-G67	G3	G67	0.0033601659282123013	0.0033601659282123013	e	2	2	0.016864192610861372	0.04
G88-G30	G88	G30	-0.005104214195472413	0.005104214195472413	e	2	2	0.025263246068671207	0.04
G85-G46	G85	G46	0.008913734906675871	0.008913734906675871	e	2	2	0.04398728284630558	0.04
G24-G42	G24	G42	0.005395965064106835	0.005395965064106835	e	2	2	0.026629860436785162	0.04
G17-G65	G17	G65	-0.0044126693253537744	0.0044126693253537744	e	2	2	0.022786787555058835	0.04
G95-G42	G95	G42	-0.005911270030334357	0.005911270030334357	e	2	2	0.02915374381355997	0.04
G17-G68	G17	G68	0.0051243886386402445	0.0051243886386402445	e	2	2	0.02523886768429034	0.04
G18-G60	G18	G60	0.003572880147759998	0.003572880147759998	e	2	2	0.017852349111990396	0.04
