Cause-Effect	Cause	Effect	Bootstrap:Mean	AbsBootstrap:Mean	Test	Lag	Coef	Bootstrap:Std	Bootstrap:Freq
G30-G3	G30	G3	0.008690898960057546	0.008690898960057546	e	2	1	0.030943370111915294	0.08
G98-G75	G98	G75	-0.009570503497140436	0.009570503497140436	e	2	1	0.03326452030300287	0.08
G36-G30	G36	G30	-0.008924104938781067	0.008924104938781067	e	2	1	0.030804051147220846	0.08
G100-G94	G100	G94	0.010098798008293839	0.010098798008293839	e	2	1	0.035232238205545455	0.08
G54-G27	G54	G27	0.010966020576510792	0.010966020576510792	e	2	1	0.03852005212918371	0.08
G81-G26	G81	G26	0.013406962383007627	0.013406962383007627	e	2	1	0.04644716547816328	0.08
G29-G75	G29	G75	0.01026230237189039	0.01026230237189039	e	2	1	0.035924629749983075	0.08
G98-G96	G98	G96	-0.008317304914681327	0.008317304914681327	e	2	1	0.028965072448625027	0.08
G5-G56	G5	G56	0.01221646305833583	0.01221646305833583	e	2	1	0.04292984493510552	0.08
G57-G91	G57	G91	0.013241542102544126	0.013241542102544126	e	2	1	0.04588322446299824	0.08
G95-G74	G95	G74	0.009786279468779949	0.009786279468779949	e	2	1	0.03366470997956904	0.08
G81-G96	G81	G96	-0.008540806120935909	0.008540806120935909	e	2	1	0.029507986101034757	0.08
G39-G94	G39	G94	0.010708366093176514	0.010708366093176514	e	2	1	0.03659117846263093	0.08
G8-G67	G8	G67	-0.00758924609062982	0.00758924609062982	e	2	1	0.02606581838098164	0.08
G36-G2	G36	G2	0.005695435907827817	0.005695435907827817	e	2	1	0.019825174224608118	0.08
G51-G62	G51	G62	0.01070850494524744	0.01070850494524744	e	2	1	0.03768616323615567	0.08
G55-G54	G55	G54	-0.006350128198328052	0.006350128198328052	e	2	1	0.02223395851167722	0.08
G100-G50	G100	G50	0.00688724516865604	0.00688724516865604	e	2	1	0.023833214398416763	0.08
G85-G49	G85	G49	-0.010912347731683921	0.010912347731683921	e	2	1	0.039129851597249826	0.08
G40-G92	G40	G92	0.00725638737529905	0.00725638737529905	e	2	1	0.025393620264465993	0.08
G51-G89	G51	G89	-0.012132384200159966	0.012132384200159966	e	2	1	0.041792071386446285	0.08
G31-G96	G31	G96	0.008545867923093682	0.008545867923093682	e	2	1	0.029484417920418365	0.08
G42-G36	G42	G36	0.01799475841446991	0.01799475841446991	e	2	1	0.06231382444282207	0.08
G29-G73	G29	G73	0.011424158602378399	0.011424158602378399	e	2	1	0.039400254936195665	0.08
G9-G28	G9	G28	0.00938358727135446	0.00938358727135446	e	2	1	0.03234429632991582	0.08
G10-G42	G10	G42	-0.01054659937880216	0.01054659937880216	e	2	1	0.036931165701515216	0.08
G58-G95	G58	G95	0.011526297667794914	0.011526297667794914	e	2	1	0.03979613082186131	0.08
G72-G89	G72	G89	0.012922606611012475	0.012922606611012475	e	2	1	0.04487715882045316	0.08
G27-G42	G27	G42	0.009804337676698725	0.009804337676698725	e	2	1	0.03467786120210961	0.08
G72-G77	G72	G77	0.009275978735111953	0.009275978735111953	e	2	1	0.03182801477616242	0.08
G72-G61	G72	G61	0.004867629503225875	0.004867629503225875	e	2	1	0.01681573956394516	0.08
G72-G59	G72	G59	0.005070916762328178	0.005070916762328178	e	2	1	0.0175993875820923	0.08
G72-G39	G72	G39	-0.009124514972205636	0.009124514972205636	e	2	1	0.032044549749383006	0.08
G44-G45	G44	G45	0.00978103407598054	0.00978103407598054	e	2	1	0.03517900432257696	0.08
G16-G83	G16	G83	-0.01330208512158973	0.01330208512158973	e	2	1	0.04639267912560097	0.08
G60-G26	G60	G26	0.011775689683449475	0.011775689683449475	e	2	1	0.04191544058993187	0.08
G44-G94	G44	G94	0.009401080202644034	0.009401080202644034	e	2	1	0.03240745209715663	0.08
G48-G30	G48	G30	0.009736567102031803	0.009736567102031803	e	2	1	0.03368367799982326	0.08
G69-G67	G69	G67	-0.007881488541127992	0.007881488541127992	e	2	1	0.027459076722998618	0.08
G96-G41	G96	G41	-0.008277446879609298	0.008277446879609298	e	2	1	0.02861229591595516	0.08
G89-G55	G89	G55	0.008001328153195555	0.008001328153195555	e	2	1	0.027879243679025265	0.08
G69-G97	G69	G97	-0.005195961179057342	0.005195961179057342	e	2	1	0.018163583529721247	0.08
G89-G17	G89	G17	-0.008127312105771358	0.008127312105771358	e	2	1	0.02838625767056158	0.08
G70-G39	G70	G39	-0.010915015814408504	0.010915015814408504	e	2	1	0.03857443717711322	0.08
G89-G41	G89	G41	0.007042316983013471	0.007042316983013471	e	2	1	0.02421975959222353	0.08
G10-G91	G10	G91	0.011178936325363514	0.011178936325363514	e	2	1	0.038292741511971415	0.08
G49-G17	G49	G17	-0.00867033213077118	0.00867033213077118	e	2	1	0.029822761519763305	0.08
G83-G93	G83	G93	0.013482562509734227	0.013482562509734227	e	2	1	0.046781629498611074	0.08
G9-G95	G9	G95	-0.010214010610496937	0.010214010610496937	e	2	1	0.03513389451662705	0.08
G62-G66	G62	G66	0.009363850191702989	0.009363850191702989	e	2	1	0.032161771607832554	0.08
G42-G65	G42	G65	0.010196202016254416	0.010196202016254416	e	2	1	0.035755896729439816	0.08
G55-G26	G55	G26	-0.011889655962826151	0.011889655962826151	e	2	1	0.044252271357930376	0.07
G24-G50	G24	G50	-0.005509542898898487	0.005509542898898487	e	2	1	0.020358126303458637	0.07
G18-G1	G18	G1	0.008498313715015804	0.008498313715015804	e	2	1	0.03151321083023029	0.07
G36-G56	G36	G56	0.010534839522868026	0.010534839522868026	e	2	1	0.039108653883501196	0.07
G78-G93	G78	G93	0.010295103697738358	0.010295103697738358	e	2	1	0.0383834930727199	0.07
G3-G60	G3	G60	0.006664184108517676	0.006664184108517676	e	2	1	0.02495819613946562	0.07
G30-G39	G30	G39	-0.008603791406795422	0.008603791406795422	e	2	1	0.03225908211723047	0.07
G43-G99	G43	G99	-0.00805661360914541	0.00805661360914541	e	2	1	0.029657158948829244	0.07
G90-G8	G90	G8	-0.008643747837782455	0.008643747837782455	e	2	1	0.032228562870289086	0.07
G98-G5	G98	G5	0.009330866088465744	0.009330866088465744	e	2	1	0.034332064160497285	0.07
G60-G24	G60	G24	0.011259659588342982	0.011259659588342982	e	2	1	0.04313754017111536	0.07
G88-G84	G88	G84	-0.004809271337314639	0.004809271337314639	e	2	1	0.017720785264567482	0.07
G71-G65	G71	G65	0.009172926603633126	0.009172926603633126	e	2	1	0.03447864990751899	0.07
G12-G70	G12	G70	-0.004146438260327678	0.004146438260327678	e	2	1	0.015491854878055671	0.07
G79-G46	G79	G46	0.01398089135724008	0.01398089135724008	e	2	1	0.053170934029858605	0.07
G42-G71	G42	G71	0.010966475931950286	0.010966475931950286	e	2	1	0.041124257527744706	0.07
G41-G3	G41	G3	0.00860283783812661	0.00860283783812661	e	2	1	0.032017412030179285	0.07
G91-G94	G91	G94	0.008139719311053556	0.008139719311053556	e	2	1	0.030158617048765525	0.07
G63-G60	G63	G60	-0.007064228955436903	0.007064228955436903	e	2	1	0.026242665445761305	0.07
G61-G89	G61	G89	0.010897111739714095	0.010897111739714095	e	2	1	0.04015673721714819	0.07
G39-G93	G39	G93	0.01057702201623749	0.01057702201623749	e	2	1	0.039769283181557556	0.07
G94-G81	G94	G81	-0.007850293620618188	0.007850293620618188	e	2	1	0.02969737842536037	0.07
G25-G41	G25	G41	-0.00519889807836822	0.00519889807836822	e	2	1	0.01929686558877077	0.07
G96-G77	G96	G77	-0.007645258989656169	0.007645258989656169	e	2	1	0.02846783374915227	0.07
G35-G7	G35	G7	-0.01102335905503589	0.01102335905503589	e	2	1	0.04120907398053459	0.07
G17-G85	G17	G85	0.008765786512269159	0.008765786512269159	e	2	1	0.03291173390762067	0.07
G35-G3	G35	G3	0.00762178986802364	0.00762178986802364	e	2	1	0.029189555910060224	0.07
G61-G60	G61	G60	0.006231865457575977	0.006231865457575977	e	2	1	0.023045237901184103	0.07
G90-G6	G90	G6	0.001129139527537524	0.001129139527537524	e	2	1	0.004272193880570761	0.07
G93-G49	G93	G49	-0.00785446036635286	0.00785446036635286	e	2	1	0.03008961855839166	0.07
G75-G3	G75	G3	-0.008538040076726153	0.008538040076726153	e	2	1	0.03166649506480784	0.07
G80-G59	G80	G59	0.005780518784658077	0.005780518784658077	e	2	1	0.0220010946992768	0.07
G68-G40	G68	G40	-0.009457372959720331	0.009457372959720331	e	2	1	0.03542076865394307	0.07
G48-G62	G48	G62	-0.010253803164354475	0.010253803164354475	e	2	1	0.03881128259718741	0.07
G12-G49	G12	G49	0.006896377878943997	0.006896377878943997	e	2	1	0.025765897546106722	0.07
G7-G49	G7	G49	0.006432721071147213	0.006432721071147213	e	2	1	0.02396674810080347	0.07
G63-G80	G63	G80	-0.005929996622597093	0.005929996622597093	e	2	1	0.02200929754763558	0.07
G82-G26	G82	G26	0.010419491455808201	0.010419491455808201	e	2	1	0.03828771381473385	0.07
G85-G38	G85	G38	-0.004462674408320341	0.004462674408320341	e	2	1	0.01713346202936184	0.07
G66-G26	G66	G26	0.01141732228104124	0.01141732228104124	e	2	1	0.042428376528132764	0.07
G2-G42	G2	G42	0.01091816605273629	0.01091816605273629	e	2	1	0.04108516913551908	0.07
G59-G5	G59	G5	0.009363885947642495	0.009363885947642495	e	2	1	0.03472373641807764	0.07
G42-G24	G42	G24	0.011227283699169418	0.011227283699169418	e	2	1	0.04186546658645027	0.07
G58-G27	G58	G27	-0.007796925233415304	0.007796925233415304	e	2	1	0.02903593227214619	0.07
G86-G83	G86	G83	-0.012696479200529758	0.012696479200529758	e	2	1	0.04760623950016455	0.07
G5-G85	G5	G85	-0.007869753355986586	0.007869753355986586	e	2	1	0.029758485212738307	0.07
G10-G7	G10	G7	-0.008860863598666195	0.008860863598666195	e	2	1	0.03306168592470375	0.07
G51-G56	G51	G56	-0.010260500227700179	0.010260500227700179	e	2	1	0.037771081208644385	0.07
G99-G8	G99	G8	0.008413714843337576	0.008413714843337576	e	2	1	0.031518254191445653	0.07
G84-G26	G84	G26	0.011308577531239825	0.011308577531239825	e	2	1	0.042754647925935606	0.07
G76-G56	G76	G56	-0.011265485240971602	0.011265485240971602	e	2	1	0.04194558257346541	0.07
G27-G43	G27	G43	-0.01384812322513234	0.01384812322513234	e	2	1	0.051457867367578534	0.07
G56-G9	G56	G9	-0.003281643668313053	0.003281643668313053	e	2	1	0.012171401435131308	0.07
G100-G4	G100	G4	0.006832934964344714	0.006832934964344714	e	2	1	0.027375166447274817	0.06
G56-G66	G56	G66	-0.006257876411492915	0.006257876411492915	e	2	1	0.02519501662586956	0.06
G1-G53	G1	G53	0.006938746125495645	0.006938746125495645	e	2	1	0.027915433023740548	0.06
G83-G27	G83	G27	0.006908672855708053	0.006908672855708053	e	2	1	0.02760277619858114	0.06
G45-G42	G45	G42	0.007977670766559716	0.007977670766559716	e	2	1	0.03270995261346529	0.06
G51-G31	G51	G31	-0.005411470799755178	0.005411470799755178	e	2	1	0.021620629852152237	0.06
G45-G40	G45	G40	-0.007332470480113256	0.007332470480113256	e	2	1	0.029217092868271476	0.06
G39-G95	G39	G95	0.007414510278501424	0.007414510278501424	e	2	1	0.029900747162449347	0.06
G95-G79	G95	G79	-0.007261189774277158	0.007261189774277158	e	2	1	0.029181296779403815	0.06
G71-G97	G71	G97	-0.003548704038748308	0.003548704038748308	e	2	1	0.014334243282348164	0.06
G81-G62	G81	G62	0.008751472573882608	0.008751472573882608	e	2	1	0.0351376664878648	0.06
G80-G45	G80	G45	0.007805604652536069	0.007805604652536069	e	2	1	0.03150913629831503	0.06
G21-G10	G21	G10	0.007556422029161707	0.007556422029161707	e	2	1	0.03017761537127281	0.06
G66-G67	G66	G67	0.005787551895890263	0.005787551895890263	e	2	1	0.02327911876933814	0.06
G69-G36	G69	G36	-0.015773680162678994	0.015773680162678994	e	2	1	0.06305916257323517	0.06
G89-G22	G89	G22	0.0043195804535729795	0.0043195804535729795	e	2	1	0.017422020057676995	0.06
G3-G35	G3	G35	0.008629190237404417	0.008629190237404417	e	2	1	0.03488204565600094	0.06
G76-G71	G76	G71	0.009411021070037402	0.009411021070037402	e	2	1	0.03768847068861221	0.06
G93-G44	G93	G44	0.00855022316927606	0.00855022316927606	e	2	1	0.034450665246455354	0.06
G100-G16	G100	G16	0.005139335115022199	0.005139335115022199	e	2	1	0.02136007766417058	0.06
G75-G84	G75	G84	0.0037064144468414713	0.0037064144468414713	e	2	1	0.014988041742560956	0.06
G69-G71	G69	G71	-0.008857577529029855	0.008857577529029855	e	2	1	0.03581992395008427	0.06
G29-G55	G29	G55	0.005951246036529364	0.005951246036529364	e	2	1	0.02470121101301076	0.06
G63-G78	G63	G78	-0.0045235373216834344	0.0045235373216834344	e	2	1	0.018851185937219475	0.06
G42-G49	G42	G49	-0.006709763406787204	0.006709763406787204	e	2	1	0.02712363566143812	0.06
G75-G66	G75	G66	0.006341292146348497	0.006341292146348497	e	2	1	0.025639430735347888	0.06
G76-G7	G76	G7	-0.006928329023527599	0.006928329023527599	e	2	1	0.027814927479526737	0.06
G64-G66	G64	G66	-0.006991792818713028	0.006991792818713028	e	2	1	0.028560968421934334	0.06
G77-G13	G77	G13	0.0007374692186933014	0.0007374692186933014	e	2	1	0.0030342214566176796	0.06
G91-G54	G91	G54	-0.004424245171235305	0.004424245171235305	e	2	1	0.01774473522502621	0.06
G3-G93	G3	G93	0.007885276583347419	0.007885276583347419	e	2	1	0.031622597225446386	0.06
G39-G77	G39	G77	0.007659954165012996	0.007659954165012996	e	2	1	0.03076652621991901	0.06
G20-G80	G20	G80	0.006652629237021403	0.006652629237021403	e	2	1	0.028558957424910072	0.06
G63-G64	G63	G64	0.008777210917915152	0.008777210917915152	e	2	1	0.03559453965722645	0.06
G79-G19	G79	G19	0.0029011884823071663	0.0029011884823071663	e	2	1	0.011601901950224758	0.06
G65-G1	G65	G1	0.007520978148098599	0.007520978148098599	e	2	1	0.03015079342983692	0.06
G99-G7	G99	G7	0.007542092310879209	0.007542092310879209	e	2	1	0.03133585264562603	0.06
G44-G1	G44	G1	-0.006854929228903876	0.006854929228903876	e	2	1	0.027701769571664005	0.06
G31-G100	G31	G100	-0.008412535411099034	0.008412535411099034	e	2	1	0.03367534362054078	0.06
G41-G47	G41	G47	-0.00964980406930085	0.00964980406930085	e	2	1	0.03922320511905508	0.06
G40-G10	G40	G10	0.0072593155059947	0.0072593155059947	e	2	1	0.029029526940355193	0.06
G43-G89	G43	G89	-0.008126617014362644	0.008126617014362644	e	2	1	0.03283530606474678	0.06
G27-G9	G27	G9	0.004582898466520894	0.004582898466520894	e	2	1	0.01885455758820173	0.06
G72-G74	G72	G74	0.008550296130742133	0.008550296130742133	e	2	1	0.034498222512371966	0.06
G31-G85	G31	G85	-0.0074664956039637315	0.0074664956039637315	e	2	1	0.030262503667143472	0.06
G43-G65	G43	G65	-0.006934064194784796	0.006934064194784796	e	2	1	0.028098479319062782	0.06
G31-G38	G31	G38	0.0038605709165095525	0.0038605709165095525	e	2	1	0.0157227521643254	0.06
G7-G18	G7	G18	-0.008109115404438167	0.008109115404438167	e	2	1	0.032389970163528695	0.06
G51-G38	G51	G38	-0.0028185859085925126	0.0028185859085925126	e	2	1	0.011234747984094049	0.06
G99-G2	G99	G2	0.003553684274063113	0.003553684274063113	e	2	1	0.014212758310164844	0.06
G86-G96	G86	G96	-0.006502577830615321	0.006502577830615321	e	2	1	0.026603650488320085	0.06
G27-G79	G27	G79	-0.005991340342813591	0.005991340342813591	e	2	1	0.024305596239480393	0.06
G52-G22	G52	G22	-0.005282648441104058	0.005282648441104058	e	2	1	0.021417463495432748	0.06
G50-G16	G50	G16	0.006213761311924787	0.006213761311924787	e	2	1	0.025179613923418928	0.06
G98-G88	G98	G88	0.004780768259511719	0.004780768259511719	e	2	1	0.019285566944876355	0.06
G58-G50	G58	G50	0.005519790617550898	0.005519790617550898	e	2	1	0.022338970455816846	0.06
G10-G86	G10	G86	0.004238163603325522	0.004238163603325522	e	2	1	0.017144855209661147	0.06
G28-G46	G28	G46	0.009874248255391885	0.009874248255391885	e	2	1	0.040050931795726864	0.06
G10-G39	G10	G39	-0.005691757215187801	0.005691757215187801	e	2	1	0.022834636112198162	0.06
G49-G55	G49	G55	0.005364303211569539	0.005364303211569539	e	2	1	0.022890145408075005	0.06
G30-G11	G30	G11	0.0007800896416611974	0.0007800896416611974	e	2	1	0.0032127241102639418	0.06
G70-G72	G70	G72	0.01007797266286205	0.01007797266286205	e	2	1	0.041311573012584854	0.06
G57-G48	G57	G48	-0.00747084366349376	0.00747084366349376	e	2	1	0.030318270739571097	0.06
G57-G51	G57	G51	0.010235303369930128	0.010235303369930128	e	2	1	0.041538328844594	0.06
G44-G43	G44	G43	0.014165754712629071	0.014165754712629071	e	2	1	0.05703688776038283	0.06
G65-G27	G65	G27	0.0073026700128114	0.0073026700128114	e	2	1	0.029918077323038996	0.06
G76-G85	G76	G85	0.007173517008436716	0.007173517008436716	e	2	1	0.028775655566952517	0.06
G5-G4	G5	G4	0.008446353371218022	0.008446353371218022	e	2	1	0.03419929637383957	0.06
G91-G2	G91	G2	-0.0037237153288869522	0.0037237153288869522	e	2	1	0.014902420098240736	0.06
G79-G28	G79	G28	0.006474443716471615	0.006474443716471615	e	2	1	0.02634268822251682	0.06
G10-G21	G10	G21	-0.005990009214945513	0.005990009214945513	e	2	1	0.024028931055000764	0.06
G72-G56	G72	G56	0.010752051874905223	0.010752051874905223	e	2	1	0.04392287512110988	0.06
G90-G99	G90	G99	0.008064880889965266	0.008064880889965266	e	2	1	0.03239616891505077	0.06
G26-G10	G26	G10	-0.006951940797086036	0.006951940797086036	e	2	1	0.027711920784780526	0.06
G62-G26	G62	G26	0.0077581220381025134	0.0077581220381025134	e	2	1	0.031496662212750784	0.06
G26-G7	G26	G7	-0.007849352386106685	0.007849352386106685	e	2	1	0.03153101452757874	0.06
G42-G39	G42	G39	-0.006186027393024316	0.006186027393024316	e	2	1	0.02512938532090524	0.06
G84-G15	G84	G15	0.001011867717271252	0.001011867717271252	e	2	1	0.004627474058665597	0.05
G46-G99	G46	G99	-0.005206501839462431	0.005206501839462431	e	2	1	0.023153820639874007	0.05
G91-G8	G91	G8	-0.006418407114649319	0.006418407114649319	e	2	1	0.0283150001844606	0.05
G51-G81	G51	G81	-0.0054913554227889695	0.0054913554227889695	e	2	1	0.024446457688663378	0.05
G55-G60	G55	G60	0.0042630199699008765	0.0042630199699008765	e	2	1	0.019048652783969975	0.05
G63-G53	G63	G53	-0.005040740737950418	0.005040740737950418	e	2	1	0.0228804988156454	0.05
G56-G14	G56	G14	-0.0016404984264829893	0.0016404984264829893	e	2	1	0.0075297829296509244	0.05
G62-G91	G62	G91	0.00653207703542554	0.00653207703542554	e	2	1	0.028845619280625175	0.05
G46-G61	G46	G61	-0.002701799086601504	0.002701799086601504	e	2	1	0.011849482252268444	0.05
G42-G5	G42	G5	0.006423677003240878	0.006423677003240878	e	2	1	0.02884791885363611	0.05
G88-G75	G88	G75	-0.00621565748308944	0.00621565748308944	e	2	1	0.027917730970502267	0.05
G58-G96	G58	G96	-0.0053499283613106605	0.0053499283613106605	e	2	1	0.023698408170848232	0.05
G48-G6	G48	G6	0.000574299853380881	0.000574299853380881	e	2	1	0.0025593805569498473	0.05
G40-G56	G40	G56	0.008265368854225241	0.008265368854225241	e	2	1	0.036394215035904405	0.05
G57-G89	G57	G89	-0.008417540697158865	0.008417540697158865	e	2	1	0.03736873965828995	0.05
G55-G50	G55	G50	0.0050375990380613165	0.0050375990380613165	e	2	1	0.023195361543396156	0.05
G83-G31	G83	G31	-0.004416727865665604	0.004416727865665604	e	2	1	0.019955875718071767	0.05
G91-G12	G91	G12	0.006054537292478138	0.006054537292478138	e	2	1	0.02662215906708226	0.05
G61-G66	G61	G66	-0.007093352933910503	0.007093352933910503	e	2	1	0.0322507433337286	0.05
G43-G64	G43	G64	0.006654564772706595	0.006654564772706595	e	2	1	0.029298632833127065	0.05
G91-G14	G91	G14	-0.0018352433099477405	0.0018352433099477405	e	2	1	0.008109379720443378	0.05
G81-G73	G81	G73	0.005513796535778742	0.005513796535778742	e	2	1	0.024916619808595292	0.05
G83-G81	G83	G81	-0.004426922831931451	0.004426922831931451	e	2	1	0.01968318195175477	0.05
G63-G17	G63	G17	0.005821426422523906	0.005821426422523906	e	2	1	0.025605815523950064	0.05
G57-G54	G57	G54	-0.00332189153570334	0.00332189153570334	e	2	1	0.014826477722744154	0.05
G39-G60	G39	G60	0.003970641757880507	0.003970641757880507	e	2	1	0.018128452541412283	0.05
G55-G3	G55	G3	0.0050118609160000925	0.0050118609160000925	e	2	1	0.022308798514813707	0.05
G46-G13	G46	G13	0.0006357977768110662	0.0006357977768110662	e	2	1	0.0030699138570765947	0.05
G47-G48	G47	G48	0.007658477717456879	0.007658477717456879	e	2	1	0.03409251971138166	0.05
G31-G81	G31	G81	0.003935996146996445	0.003935996146996445	e	2	1	0.017338013397539993	0.05
G14-G10	G14	G10	-0.006219695630957038	0.006219695630957038	e	2	1	0.027773355194326752	0.05
G29-G1	G29	G1	0.006029943723608812	0.006029943723608812	e	2	1	0.02657859046539833	0.05
G10-G36	G10	G36	0.013487318480433223	0.013487318480433223	e	2	1	0.06033974893240361	0.05
G73-G48	G73	G48	-0.006640376808428759	0.006640376808428759	e	2	1	0.029429901366866008	0.05
G92-G28	G92	G28	-0.004861900418211694	0.004861900418211694	e	2	1	0.02137347841786737	0.05
G9-G43	G9	G43	-0.010256719282013523	0.010256719282013523	e	2	1	0.0456863410081795	0.05
G9-G19	G9	G19	0.005035978846976875	0.005035978846976875	e	2	1	0.022800407591750064	0.05
G65-G46	G65	G46	-0.009793566006766195	0.009793566006766195	e	2	1	0.0429889713298285	0.05
G81-G6	G81	G6	-0.0010127299969364	0.0010127299969364	e	2	1	0.004747964271727231	0.05
G23-G65	G23	G65	0.007063613154200591	0.007063613154200591	e	2	1	0.031365443349305834	0.05
G98-G41	G98	G41	0.0031435974563353616	0.0031435974563353616	e	2	1	0.014044106058201458	0.05
G98-G94	G98	G94	-0.004924256483489285	0.004924256483489285	e	2	1	0.021834951984390925	0.05
G23-G73	G23	G73	0.006419770168534932	0.006419770168534932	e	2	1	0.028911602616452613	0.05
G69-G73	G69	G73	-0.006537442841027974	0.006537442841027974	e	2	1	0.02892142161311812	0.05
G91-G84	G91	G84	0.0031300437153155268	0.0031300437153155268	e	2	1	0.014239185988813246	0.05
G7-G51	G7	G51	0.008222252326718913	0.008222252326718913	e	2	1	0.03681768574426928	0.05
G74-G7	G74	G7	-0.0059906200505952184	0.0059906200505952184	e	2	1	0.026690386108632974	0.05
G5-G86	G5	G86	0.0032685068762239914	0.0032685068762239914	e	2	1	0.014477582706488856	0.05
G70-G77	G70	G77	-0.005909481568640734	0.005909481568640734	e	2	1	0.02621231754190316	0.05
G73-G11	G73	G11	0.0007459145171659386	0.0007459145171659386	e	2	1	0.003380994952362544	0.05
G91-G67	G91	G67	0.005004334569548157	0.005004334569548157	e	2	1	0.022782247253694286	0.05
G16-G75	G16	G75	0.0053204207939968814	0.0053204207939968814	e	2	1	0.02357277587125046	0.05
G30-G34	G30	G34	-0.0035016769844877366	0.0035016769844877366	e	2	1	0.015730768190901842	0.05
G17-G53	G17	G53	-0.006193530312813458	0.006193530312813458	e	2	1	0.02790750692486149	0.05
G66-G42	G66	G42	0.00659820045138545	0.00659820045138545	e	2	1	0.028980765099114788	0.05
G17-G46	G17	G46	-0.008040076118462967	0.008040076118462967	e	2	1	0.035514277634935594	0.05
G66-G41	G66	G41	-0.003957370467818026	0.003957370467818026	e	2	1	0.017820824505247485	0.05
G71-G42	G71	G42	0.006700275753834179	0.006700275753834179	e	2	1	0.030749883536923428	0.05
G96-G81	G96	G81	-0.005549140528540461	0.005549140528540461	e	2	1	0.02444851083721713	0.05
G16-G41	G16	G41	-0.003356733623330789	0.003356733623330789	e	2	1	0.015123734277311078	0.05
G10-G98	G10	G98	0.00713535820718342	0.00713535820718342	e	2	1	0.031915925448933916	0.05
G16-G4	G16	G4	0.005800552615419794	0.005800552615419794	e	2	1	0.025857927395714093	0.05
G98-G11	G98	G11	-0.000542631923058415	0.000542631923058415	e	2	1	0.0024319949253297016	0.05
G19-G38	G19	G38	0.003335551017158413	0.003335551017158413	e	2	1	0.015213724501040393	0.05
G93-G54	G93	G54	-0.0033234724052479325	0.0033234724052479325	e	2	1	0.014867038066351673	0.05
G19-G39	G19	G39	0.005150132566612724	0.005150132566612724	e	2	1	0.022966176674168993	0.05
G12-G84	G12	G84	0.003006865144224756	0.003006865144224756	e	2	1	0.013265948555692748	0.05
G95-G92	G95	G92	0.004337777249222202	0.004337777249222202	e	2	1	0.019625853508879906	0.05
G99-G21	G99	G21	-0.003089149111679116	0.003089149111679116	e	2	1	0.014017249166789116	0.05
G71-G76	G71	G76	-0.008997506094348484	0.008997506094348484	e	2	1	0.03966550529774892	0.05
G74-G36	G74	G36	-0.012191749341033438	0.012191749341033438	e	2	1	0.0538518505417941	0.05
G64-G68	G64	G68	-0.007089208284122224	0.007089208284122224	e	2	1	0.031549197803942955	0.05
G68-G83	G68	G83	-0.00838277312342045	0.00838277312342045	e	2	1	0.03701021797933005	0.05
G76-G12	G76	G12	-0.0034447660680886963	0.0034447660680886963	e	2	1	0.015111663800687238	0.05
G27-G39	G27	G39	-0.00417385792946203	0.00417385792946203	e	2	1	0.018886812291055516	0.05
G35-G66	G35	G66	-0.005181635539059378	0.005181635539059378	e	2	1	0.02342453913380432	0.05
G27-G61	G27	G61	-0.003050161465568712	0.003050161465568712	e	2	1	0.013894844135075864	0.05
G36-G72	G36	G72	-0.0076591446541844944	0.0076591446541844944	e	2	1	0.033769266957924454	0.05
G69-G18	G69	G18	0.008055075576035936	0.008055075576035936	e	2	1	0.03710414347725627	0.05
G94-G79	G94	G79	-0.005630386621672406	0.005630386621672406	e	2	1	0.024806956857701012	0.05
G75-G64	G75	G64	-0.005650937621218959	0.005650937621218959	e	2	1	0.025246738448537684	0.05
G76-G84	G76	G84	-0.0033433550276206884	0.0033433550276206884	e	2	1	0.014696700601129016	0.05
G99-G88	G99	G88	0.004333975396569245	0.004333975396569245	e	2	1	0.01962711504612445	0.05
G36-G27	G36	G27	-0.005208756511408232	0.005208756511408232	e	2	1	0.02308210938760213	0.05
G69-G25	G69	G25	-0.004044553583720211	0.004044553583720211	e	2	1	0.01794842744544013	0.05
G94-G36	G94	G36	0.011671399537660292	0.011671399537660292	e	2	1	0.05183991263646137	0.05
G99-G82	G99	G82	-0.003983433153004519	0.003983433153004519	e	2	1	0.018613863576621117	0.05
G76-G49	G76	G49	-0.005313150293763229	0.005313150293763229	e	2	1	0.02416032667425018	0.05
G100-G92	G100	G92	-0.004547959365672724	0.004547959365672724	e	2	1	0.02020958186611655	0.05
G2-G4	G2	G4	0.005976762168904848	0.005976762168904848	e	2	1	0.026422931644827865	0.05
G100-G95	G100	G95	0.0070379862560757175	0.0070379862560757175	e	2	1	0.031024689036759454	0.05
G76-G60	G76	G60	0.004323429799551479	0.004323429799551479	e	2	1	0.01937991738513488	0.05
G1-G72	G1	G72	-0.008992963275856677	0.008992963275856677	e	2	1	0.039883540649940596	0.05
G94-G93	G94	G93	0.0072992927796018325	0.0072992927796018325	e	2	1	0.03226972447696779	0.05
G71-G73	G71	G73	-0.00510435821272065	0.00510435821272065	e	2	1	0.025998432140208524	0.04
G47-G33	G47	G33	-0.00246731584892195	0.00246731584892195	e	2	1	0.012309029740073054	0.04
G83-G59	G83	G59	-0.002579040086960933	0.002579040086960933	e	2	1	0.012840462348400524	0.04
G79-G25	G79	G25	0.003852327784643667	0.003852327784643667	e	2	1	0.019292700808005377	0.04
G60-G59	G60	G59	0.002595701154911082	0.002595701154911082	e	2	1	0.01350005166128152	0.04
